"","statecode","countycode","v021_numerator","v021_denominator","v021_rawvalue"
"1424","27","149",141.425,148,0.955574324324324
"1425","27","151",97.95,108,0.906944444444444
"1426","27","153",186.45,200,0.93225
"1427","27","155",NA,NA,NA
"1428","27","157",250.8,290,0.864827586206897
"1429","27","159",222.525,281,0.791903914590747
"1430","27","161",233.275,291,0.801632302405498
"1431","27","163",2910.405,3211,0.90638586110246
"1432","27","165",113.225,140,0.80875
"1433","27","167",NA,NA,NA
"1434","27","169",392.88,462,0.85038961038961
"1435","27","171",2043.17,2252,0.907269094138544
"1436","27","173",NA,NA,NA
"1437","28","000",28927.665,32468,0.890959252186769
"1438","28","001",198,225,0.88
"1439","28","003",297.7,323,0.921671826625387
"1440","28","005",69.125,79,0.875
"1441","28","007",204.1,224,0.911160714285714
"1442","28","009",50.375,65,0.775
"1443","28","011",280.38,349,0.803381088825215
"1444","28","013",147,168,0.875
"1445","28","015",58.125,75,0.775
"1446","28","017",NA,NA,NA
"1447","28","019",71.175,73,0.975
"1448","28","021",94.35,102,0.925
"1449","28","023",163.425,183,0.893032786885246
"1450","28","025",183.04,208,0.88
"1451","28","027",206.5,232,0.890086206896552
"1452","28","029",240.9,292,0.825
"1453","28","031",144.375,175,0.825
"1454","28","033",2434.74,2618,0.93
"1455","28","035",678.875,717,0.946827057182706
"1456","28","037",70,80,0.875
"1457","28","039",243.84,254,0.96
"1458","28","041",112,128,0.875
"1459","28","043",179.28,216,0.83
"1460","28","045",395.79,451,0.877583148558758
"1461","28","047",1966.67,2188,0.898843692870201
"1462","28","049",2179.18,2541,0.857607241243605
"1463","28","051",212.52,231,0.92
"1464","28","053",77.55,94,0.825
"1465","28","055",NA,NA,NA
"1466","28","057",215.6,245,0.88
"1467","28","059",1592.83,1747,0.911751574127075
"1468","28","061",118.675,133,0.892293233082707
"1469","28","063",64.75,70,0.925
"1470","28","065",82.25,94,0.875
"1471","28","067",706.515,777,0.909285714285714
"1472","28","069",80.925,83,0.975
"1473","28","071",467.685,526,0.889134980988593
"1474","28","073",690.3,767,0.9
"1475","28","075",687.1,765,0.898169934640523
"1476","28","077",127.75,146,0.875
"1477","28","079",141.75,162,0.875
"1478","28","081",1036.605,1175,0.882217021276596
"1479","28","083",254.32,289,0.88
"1480","28","085",384.29,444,0.865518018018018
"1481","28","087",692.07,766,0.903485639686684
"1482","28","089",1053.5,1165,0.904291845493562
"1483","28","091",275.475,301,0.915199335548173
"1484","28","093",232.05,258,0.899418604651163
"1485","28","095",339.15,378,0.897222222222222
"1486","28","097",60.225,73,0.825
"1487","28","099",288.15,315,0.914761904761905
"1488","28","101",232.425,259,0.897393822393822
"1489","28","103",93.225,113,0.825
"1490","28","105",313.04,364,0.86
"1491","28","107",320.705,365,0.878643835616438
"1492","28","109",521.915,611,0.854198036006547
"1493","28","111",93.05,116,0.802155172413793
"1494","28","113",401.575,467,0.859903640256959
"1495","28","115",373.405,437,0.854473684210526
"1496","28","117",198.125,231,0.857683982683983
"1497","28","119",NA,NA,NA
"1498","28","121",1552.88,1674,0.927646356033453
"1499","28","123",332.3,401,0.828678304239401
"1500","28","125",56.875,65,0.875
"1501","28","127",211.5,235,0.9
"1502","28","129",180.375,195,0.925
"1503","28","131",140.875,161,0.875
"1504","28","133",221.85,255,0.87
"1505","28","135",91.725,114,0.804605263157895
"1506","28","137",263.175,303,0.868564356435644
"1507","28","139",252.1,264,0.954924242424242
"1508","28","141",214.83,231,0.93
"1509","28","143",85.75,98,0.875
"1510","28","145",313.905,340,0.92325
"1511","28","147",99.75,114,0.875
"1512","28","149",456.57,513,0.89
"1513","28","151",370.19,452,0.819004424778761
"1514","28","153",184.5,205,0.9
"1515","28","155",105.45,114,0.925
"1516","28","157",69.125,79,0.875
"1517","28","159",197.12,224,0.88
"1518","28","161",98.225,109,0.901146788990826
"1519","28","163",234.2,288,0.813194444444445
"1520","29","000",59358.13,65561,0.905387806775369
"1521","29","001",180.675,207,0.872826086956522
"1522","29","003",183.3,190,0.964736842105263
"1523","29","005",NA,NA,NA
"1524","29","007",239.07,268,0.89205223880597
"1525","29","009",400.875,442,0.906957013574661
"1526","29","011",131.2,143,0.917482517482517
"1527","29","013",175.1,196,0.893367346938776
"1528","29","015",141.725,153,0.926307189542484
"1529","29","017",114.6,122,0.939344262295082
"1530","29","019",1695.075,1863,0.909863123993559
"1531","29","021",699.26,887,0.788342728297633
"1532","29","023",452.55,493,0.917951318458418
"1533","29","025",NA,NA,NA
"1534","29","027",332.45,372,0.893682795698925
"1535","29","029",394.55,433,0.911200923787529
"1536","29","031",702.27,766,0.916801566579634
"1537","29","033",91.575,100,0.91575
"1538","29","035",NA,NA,NA
"1539","29","037",1197.895,1321,0.906809235427706
"1540","29","039",144.375,165,0.875
"1541","29","041",NA,NA,NA
"1542","29","043",1021.7,1119,0.913047363717605
"1543","29","045",64.35,66,0.975
"1544","29","047",3108.28,3214,0.967106409458619
"1545","29","049",273.675,294,0.930867346938776
"1546","29","051",898.15,1087,0.826264949402024
"1547","29","053",189.275,210,0.901309523809524
"1548","29","055",208.55,224,0.931026785714286
"1549","29","057",NA,NA,NA
"1550","29","059",119.925,123,0.975
"1551","29","061",NA,NA,NA
"1552","29","063",NA,NA,NA
"1553","29","065",141.375,145,0.975
"1554","29","067",84.175,91,0.925
"1555","29","069",298.5,317,0.941640378548896
"1556","29","071",1025.135,1129,0.908002657218778
"1557","29","073",228.475,247,0.925
"1558","29","075",NA,NA,NA
"1559","29","077",2589.635,2732,0.947889824304539
"1560","29","079",73.275,77,0.951623376623376
"1561","29","081",75.875,90,0.843055555555556
"1562","29","083",177.675,193,0.92059585492228
"1563","29","085",NA,NA,NA
"1564","29","087",NA,NA,NA
"1565","29","089",NA,NA,NA
"1566","29","091",360.945,384,0.9399609375
"1567","29","093",123.6,129,0.958139534883721
"1568","29","095",6524.57,7384,0.883609154929577
"1569","29","097",1429.045,1609,0.888157240522063
"1570","29","099",2311.965,2591,0.892306059436511
"1571","29","101",495.77,537,0.923221601489758
"1572","29","103",NA,NA,NA
"1573","29","105",381.325,403,0.9462158808933
"1574","29","107",314.8,344,0.915116279069767
"1575","29","109",418.05,460,0.908804347826087
"1576","29","111",93.775,97,0.966752577319588
"1577","29","113",640.81,675,0.949348148148148
"1578","29","115",164.45,184,0.89375
"1579","29","117",148.65,155,0.959032258064516
"1580","29","119",220.5,245,0.9
"1581","29","121",157.3,176,0.89375
"1582","29","123",147.3,177,0.832203389830509
"1583","29","125",NA,NA,NA
"1584","29","127",327.605,352,0.930696022727273
"1585","29","129",NA,NA,NA
"1586","29","131",329.55,342,0.96359649122807
"1587","29","133",116.375,133,0.875
"1588","29","135",157.05,169,0.929289940828402
"1589","29","137",117.025,124,0.94375
"1590","29","139",97.375,106,0.918632075471698
"1591","29","141",132.2,137,0.964963503649635
"1592","29","143",160.25,175,0.915714285714286
"1593","29","145",545.125,589,0.925509337860781
"1594","29","147",180.55,204,0.885049019607843
"1595","29","149",NA,NA,NA
"1596","29","151",163.525,172,0.950726744186046
"1597","29","153",NA,NA,NA
"1598","29","155",157.55,189,0.833597883597884
"1599","29","157",168.35,182,0.925
"1600","29","159",414.02,454,0.911938325991189
"1601","29","161",475.1,509,0.933398821218075
"1602","29","163",172.65,188,0.918351063829787
"1603","29","165",1205.73,1318,0.914817905918058
"1604","29","167",309,351,0.88034188034188
"1605","29","169",480.845,545,0.882284403669725
"1606","29","171",NA,NA,NA
"1607","29","173",64.35,66,0.975
"1608","29","175",242.3,274,0.884306569343066
"1609","29","177",198.975,224,0.88828125
"1610","29","179",NA,NA,NA
"1611","29","181",117.15,137,0.855109489051095
"1612","29","183",4459.445,4752,0.938435395622896
"1613","29","185",NA,NA,NA
"1614","29","186",139.675,151,0.925
"1615","29","187",673.66,763,0.882909567496723
"1616","29","189",9378.27,10446,0.897785755313039
"1617","29","195",222.2,253,0.878260869565217
"1618","29","197",NA,NA,NA
"1619","29","199",NA,NA,NA
"1620","29","201",446.95,474,0.942932489451477
"1621","29","203",134.05,140,0.9575
"1622","29","205",NA,NA,NA
"1623","29","207",298.5,318,0.938679245283019
"1624","29","209",279.1,291,0.959106529209622
"1625","29","211",NA,NA,NA
"1626","29","213",552.975,590,0.937245762711864
"1627","29","215",215.925,234,0.92275641025641
"1628","29","217",203.15,227,0.894933920704846
"1629","29","219",303.785,345,0.880536231884058
"1630","29","221",214.025,228,0.938706140350877
"1631","29","223",95.55,109,0.876605504587156
"1632","29","225",437.465,478,0.915198744769875
"1633","29","227",NA,NA,NA
"1634","29","229",222.475,233,0.954828326180257
"1635","29","510",1430.105,1880,0.76069414893617
"1636","30","000",9173.955,10770,0.851806406685237
"1637","30","001",60.125,65,0.925
"1638","30","003",147.65,218,0.677293577981651
"1639","30","005",NA,NA,NA
"1640","30","007",NA,NA,NA
"1641","30","009",NA,NA,NA
"1642","30","011",NA,NA,NA
"1643","30","013",697.37,837,0.833178016726404
"1644","30","015",NA,NA,NA
"1645","30","017",106.75,122,0.875
"1646","30","019",NA,NA,NA
"1647","30","021",72.6,88,0.825
"1648","30","023",66,80,0.825
"1649","30","025",NA,NA,NA
"1650","30","027",70,81,0.864197530864197
"1651","30","029",960.095,1135,0.845898678414097
"1652","30","031",916.65,1043,0.878859060402685
"1653","30","033",NA,NA,NA
"1654","30","035",173.05,230,0.752391304347826
"1655","30","037",NA,NA,NA
"1656","30","039",NA,NA,NA
"1657","30","041",154.15,211,0.730568720379147
"1658","30","043",79.1,86,0.919767441860465
"1659","30","045",NA,NA,NA
"1660","30","047",229.65,276,0.832065217391304
"1661","30","049",587.56,685,0.857751824817518
"1662","30","051",NA,NA,NA
"1663","30","053",140.55,156,0.900961538461538
"1664","30","055",NA,NA,NA
"1665","30","057",NA,NA,NA
"1666","30","059",NA,NA,NA
"1667","30","061",NA,NA,NA
"1668","30","063",926.83,1063,0.871900282220132
"1669","30","065",NA,NA,NA
"1670","30","067",112.625,132,0.853219696969697
"1671","30","069",NA,NA,NA
"1672","30","071",NA,NA,NA
"1673","30","073",NA,NA,NA
"1674","30","075",NA,NA,NA
"1675","30","077",NA,NA,NA
"1676","30","079",NA,NA,NA
"1677","30","081",390.4,427,0.914285714285714
"1678","30","083",133.025,147,0.904931972789116
"1679","30","085",116.5,171,0.681286549707602
"1680","30","087",NA,NA,NA
"1681","30","089",NA,NA,NA
"1682","30","091",NA,NA,NA
"1683","30","093",267.75,315,0.85
"1684","30","095",NA,NA,NA
"1685","30","097",NA,NA,NA
"1686","30","099",NA,NA,NA
"1687","30","101",NA,NA,NA
"1688","30","103",NA,NA,NA
"1689","30","105",NA,NA,NA
"1690","30","107",NA,NA,NA
"1691","30","109",NA,NA,NA
"1692","30","111",1547.025,1793,0.862813720022309
"1693","31","000",21040.625,24487,0.859256952668763
"1694","31","001",330,363,0.909090909090909
"1695","31","003",NA,NA,NA
"1696","31","005",NA,NA,NA
"1697","31","007",NA,NA,NA
"1698","31","009",NA,NA,NA
"1699","31","011",NA,NA,NA
"1700","31","013",112.575,135,0.833888888888889
"1701","31","015",NA,NA,NA
"1702","31","017",NA,NA,NA
"1703","31","019",550.09,607,0.906243822075783
"1704","31","021",NA,NA,NA
"1705","31","023",NA,NA,NA
"1706","31","025",241.425,260,0.928557692307692
"1707","31","027",NA,NA,NA
"1708","31","029",NA,NA,NA
"1709","31","031",NA,NA,NA
"1710","31","033",111.6,120,0.93
"1711","31","035",NA,NA,NA
"1712","31","037",177.525,212,0.837382075471698
"1713","31","039",106.725,125,0.8538
"1714","31","041",126.375,144,0.877604166666667
"1715","31","043",276.54,317,0.872365930599369
"1716","31","045",89.325,109,0.819495412844037
"1717","31","047",391.44,408,0.959411764705882
"1718","31","049",NA,NA,NA
"1719","31","051",NA,NA,NA
"1720","31","053",422.24,490,0.861714285714286
"1721","31","055",6012.2,7469,0.80495380907752
"1722","31","057",NA,NA,NA
"1723","31","059",NA,NA,NA
"1724","31","061",NA,NA,NA
"1725","31","063",NA,NA,NA
"1726","31","065",NA,NA,NA
"1727","31","067",178.35,202,0.882920792079208
"1728","31","069",NA,NA,NA
"1729","31","071",NA,NA,NA
"1730","31","073",NA,NA,NA
"1731","31","075",NA,NA,NA
"1732","31","077",NA,NA,NA
"1733","31","079",786.23,900,0.873588888888889
"1734","31","081",123.9,132,0.938636363636364
"1735","31","083",NA,NA,NA
"1736","31","085",NA,NA,NA
"1737","31","087",NA,NA,NA
"1738","31","089",NA,NA,NA
"1739","31","091",NA,NA,NA
"1740","31","093",NA,NA,NA
"1741","31","095",NA,NA,NA
"1742","31","097",NA,NA,NA
"1743","31","099",87.5,97,0.902061855670103
"1744","31","101",81.875,93,0.880376344086022
"1745","31","103",NA,NA,NA
"1746","31","105",NA,NA,NA
"1747","31","107",NA,NA,NA
"1748","31","109",3112.675,3774,0.824768150503445
"1749","31","111",399.32,440,0.907545454545455
"1750","31","113",NA,NA,NA
"1751","31","115",NA,NA,NA
"1752","31","117",NA,NA,NA
"1753","31","119",409.91,465,0.88152688172043
"1754","31","121",NA,NA,NA
"1755","31","123",NA,NA,NA
"1756","31","125",NA,NA,NA
"1757","31","127",75.35,82,0.91890243902439
"1758","31","129",NA,NA,NA
"1759","31","131",150.85,174,0.866954022988506
"1760","31","133",NA,NA,NA
"1761","31","135",NA,NA,NA
"1762","31","137",96.225,105,0.916428571428571
"1763","31","139",NA,NA,NA
"1764","31","141",381.71,444,0.859707207207207
"1765","31","143",NA,NA,NA
"1766","31","145",122.75,142,0.86443661971831
"1767","31","147",NA,NA,NA
"1768","31","149",NA,NA,NA
"1769","31","151",193.775,221,0.876809954751131
"1770","31","153",2082.74,2236,0.931457960644007
"1771","31","155",239.275,260,0.920288461538461
"1772","31","157",404.68,459,0.881655773420479
"1773","31","159",239.05,246,0.971747967479675
"1774","31","161",NA,NA,NA
"1775","31","163",NA,NA,NA
"1776","31","165",NA,NA,NA
"1777","31","167",NA,NA,NA
"1778","31","169",NA,NA,NA
"1779","31","171",NA,NA,NA
"1780","31","173",NA,NA,NA
"1781","31","175",NA,NA,NA
"1782","31","177",287.125,296,0.970016891891892
"1783","31","179",115.85,129,0.898062015503876
"1784","31","181",NA,NA,NA
"1785","31","183",NA,NA,NA
"1786","31","185",147.675,161,0.917236024844721
"1787","32","000",29503.225,36061,0.818147721915643
"1788","32","001",193.6,242,0.8
"1789","32","003",20568.33,25393,0.81
"1790","32","005",378.48,456,0.83
"1791","32","007",555.75,705,0.788297872340426
"1792","32","009",NA,NA,NA
"1793","32","011",NA,NA,NA
"1794","32","013",199.28,212,0.94
"1795","32","015",66.5,76,0.875
"1796","32","017",70.875,135,0.525
"1797","32","019",528.7,622,0.85
"1798","32","021",NA,NA,NA
"1799","32","023",343.44,424,0.81
"1800","32","027",NA,NA,NA
"1801","32","029",NA,NA,NA
"1802","32","031",3940.98,4690,0.840294243070362
"1803","32","033",81.4,88,0.925
"1804","32","510",2474.99,2896,0.85462361878453
"1805","33","000",11968.645,13608,0.8795300558495
"1806","33","001",569.025,641,0.887714508580343
"1807","33","003",357.2,385,0.927792207792208
"1808","33","005",506.8,596,0.850335570469799
"1809","33","007",221.075,259,0.853571428571429
"1810","33","009",808.25,907,0.891124586549063
"1811","33","011",3771.525,4383,0.8604893908282
"1812","33","013",1186.1,1329,0.89247554552295
"1813","33","015",3279.275,3643,0.900157836947571
"1814","33","017",978.795,1133,0.863896734333627
"1815","33","019",290.6,332,0.875301204819277
"1816","34","000",91026.495,106684,0.853234739979753
"1817","34","001",2895.085,3454,0.838183265778807
"1818","34","003",9637.715,10909,0.883464570538088
"1819","34","005",4684.46,5438,0.861430673041559
"1820","34","007",5021.515,6256,0.802671835038363
"1821","34","009",744.01,918,0.810468409586057
"1822","34","011",1450.98,1960,0.740295918367347
"1823","34","013",8401.785,9922,0.846783410602701
"1824","34","015",3332.63,3728,0.893945815450644
"1825","34","017",5001.63,6071,0.823856036896722
"1826","34","019",1436.27,1576,0.91133883248731
"1827","34","021",4010.88,4945,0.811098078867543
"1828","34","023",8859.475,10096,0.877523276545166
"1829","34","025",6653.765,7805,0.852500320307495
"1830","34","027",5583.66,6088,0.917158344283837
"1831","34","029",4694.125,5597,0.838685903162408
"1832","34","031",5426.2,6471,0.838541183742853
"1833","34","033",671.875,803,0.836706102117061
"1834","34","035",3924.43,4418,0.888282028066999
"1835","34","037",1490.995,1683,0.885915032679738
"1836","34","039",6045.51,7261,0.832600192810908
"1837","34","041",1059.5,1285,0.824513618677043
"1838","35","000",NA,NA,NA
"1839","35","001",NA,NA,NA
"1840","35","003",NA,NA,NA
"1841","35","005",NA,NA,NA
"1842","35","006",NA,NA,NA
"1843","35","007",NA,NA,NA
"1844","35","009",NA,NA,NA
"1845","35","011",NA,NA,NA
"1846","35","013",NA,NA,NA
"1847","35","015",NA,NA,NA
"1848","35","017",NA,NA,NA
"1849","35","019",NA,NA,NA
"1850","35","021",NA,NA,NA
"1851","35","023",NA,NA,NA
"1852","35","025",NA,NA,NA
"1853","35","027",NA,NA,NA
"1854","35","028",NA,NA,NA
"1855","35","029",NA,NA,NA
"1856","35","031",NA,NA,NA
"1857","35","033",NA,NA,NA
"1858","35","035",NA,NA,NA
"1859","35","037",NA,NA,NA
"1860","35","039",NA,NA,NA
"1861","35","041",NA,NA,NA
"1862","35","043",NA,NA,NA
"1863","35","045",NA,NA,NA
"1864","35","047",NA,NA,NA
"1865","35","049",NA,NA,NA
"1866","35","051",NA,NA,NA
"1867","35","053",NA,NA,NA
"1868","35","055",NA,NA,NA
"1869","35","057",NA,NA,NA
"1870","35","059",NA,NA,NA
"1871","35","061",NA,NA,NA
"1872","36","000",178672.235,205842,0.868006699313065
"1873","36","001",2733.05,3075,0.88879674796748
"1874","36","003",448.4,493,0.909533468559838
"1875","36","005",11570.57,14870,0.778114996637525
"1876","36","007",1749.96,2076,0.842947976878613
"1877","36","009",900.55,1009,0.892517343904856
"1878","36","011",604.04,718,0.841281337047354
"1879","36","013",1242.68,1450,0.857020689655172
"1880","36","015",688.56,829,0.83059107358263
"1881","36","017",473.4,547,0.8654478976234
"1882","36","019",728.275,834,0.873231414868106
"1883","36","021",462.625,518,0.893098455598456
"1884","36","023",420.65,474,0.887447257383966
"1885","36","025",415.925,462,0.900270562770563
"1886","36","027",2974.19,3397,0.875534294966147
"1887","36","029",8778.87,9822,0.893796579108125
"1888","36","031",NA,NA,NA
"1889","36","033",474.275,542,0.875046125461255
"1890","36","035",486.455,599,0.812111853088481
"1891","36","037",554.975,587,0.945442930153322
"1892","36","039",408.65,485,0.842577319587629
"1893","36","041",NA,NA,NA
"1894","36","043",717.4,828,0.866425120772947
"1895","36","045",976.835,1114,0.876871633752244
"1896","36","047",17753.02,21837,0.812978889041535
"1897","36","049",272.4,310,0.878709677419355
"1898","36","051",528.175,577,0.915381282495667
"1899","36","053",701.85,788,0.890672588832487
"1900","36","055",7334.565,8314,0.88219449121963
"1901","36","057",533.72,616,0.866428571428571
"1902","36","059",15495.355,16476,0.940480395727118
"1903","36","061",13801.645,16751,0.82392961614232
"1904","36","063",1973.045,2336,0.844625428082192
"1905","36","065",2199.535,2544,0.864597091194969
"1906","36","067",4605.505,5259,0.87573778284845
"1907","36","069",1201.9,1286,0.934603421461897
"1908","36","071",4417.605,4967,0.889390980471109
"1909","36","073",419,450,0.931111111111111
"1910","36","075",1292.74,1511,0.855552614162806
"1911","36","077",455.3,532,0.855827067669173
"1912","36","079",1136.88,1209,0.940347394540943
"1913","36","081",16900.48,19743,0.856023907207618
"1914","36","083",1414.19,1588,0.890547858942066
"1915","36","085",4102.495,4807,0.85344185562721
"1916","36","087",2909.92,3218,0.904263517712865
"1917","36","089",933.12,1108,0.842166064981949
"1918","36","091",2511.745,2717,0.924455281560545
"1919","36","093",1474.285,1709,0.862659449970743
"1920","36","095",296.375,327,0.906345565749236
"1921","36","097",134.4,148,0.908108108108108
"1922","36","099",280.525,322,0.871195652173913
"1923","36","101",1001.45,1102,0.908756805807623
"1924","36","103",18174.33,19998,0.908807380738074
"1925","36","105",597.855,732,0.816741803278689
"1926","36","107",520.925,567,0.91873897707231
"1927","36","109",780.685,899,0.868392658509455
"1928","36","111",1617.35,1868,0.865819057815846
"1929","36","113",603.765,710,0.85037323943662
"1930","36","115",550.85,644,0.855357142857143
"1931","36","117",920.525,1054,0.873363377609108
"1932","36","119",10293.79,11283,0.912327395196313
"1933","36","121",301.025,324,0.929089506172839
"1934","36","123",135.375,169,0.80103550295858
"1935","37","000",98029.095,113515,0.863578337664626
"1936","37","001",1620.35,1870,0.866497326203209
"1937","37","003",280.56,334,0.84
"1938","37","005",84,96,0.875
"1939","37","007",202.03,227,0.89
"1940","37","009",155.1,188,0.825
"1941","37","011",133,152,0.875
"1942","37","013",382.14,470,0.813063829787234
"1943","37","015",132.275,143,0.925
"1944","37","017",288.53,324,0.890524691358025
"1945","37","019",845.75,995,0.85
"1946","37","021",2054.115,2274,0.90330474934037
"1947","37","023",770,875,0.88
"1948","37","025",2721.48,3070,0.886475570032573
"1949","37","027",743.04,864,0.86
"1950","37","029",155.4,168,0.925
"1951","37","031",495.36,576,0.86
"1952","37","033",141.9,172,0.825
"1953","37","035",1413.2,1644,0.859610705596107
"1954","37","037",669.95,775,0.864451612903226
"1955","37","039",200.2,220,0.91
"1956","37","041",133.2,144,0.925
"1957","37","043",68.975,89,0.775
"1958","37","045",945.48,1098,0.861092896174863
"1959","37","047",596.325,710,0.839894366197183
"1960","37","049",789.33,951,0.83
"1961","37","051",3015.26,3634,0.829735828288387
"1962","37","053",273.6,304,0.9
"1963","37","055",394.32,424,0.93
"1964","37","057",1581.95,1873,0.844607581420182
"1965","37","059",432.39,497,0.87
"1966","37","061",538.9,634,0.85
"1967","37","063",2731.525,3402,0.802917401528513
"1968","37","065",401.135,511,0.785
"1969","37","067",3578.65,4226,0.846817321344061
"1970","37","069",570.24,704,0.81
"1971","37","071",2220,2575,0.862135922330097
"1972","37","073",93.625,107,0.875
"1973","37","075",91.575,99,0.925
"1974","37","077",585.065,690,0.847920289855072
"1975","37","079",189.57,213,0.89
"1976","37","081",5144.125,5607,0.917446941323346
"1977","37","083",349.595,421,0.830391923990499
"1978","37","085",1243.56,1446,0.86
"1979","37","087",456.57,513,0.89
"1980","37","089",899.08,988,0.91
"1981","37","091",151.9,196,0.775
"1982","37","093",486.2,572,0.85
"1983","37","095",NA,NA,NA
"1984","37","097",2136.43,2380,0.897659663865546
"1985","37","099",269.55,302,0.892549668874172
"1986","37","101",2706.965,2942,0.920110469068661
"1987","37","103",58.625,67,0.875
"1988","37","105",634.48,721,0.88
"1989","37","107",482.16,574,0.84
"1990","37","109",939.62,1042,0.901746641074856
"1991","37","111",315.2,394,0.8
"1992","37","113",292.81,329,0.89
"1993","37","115",194.88,203,0.96
"1994","37","117",270.75,333,0.813063063063063
"1995","37","119",9783.61,12114,0.807628363876506
"1996","37","121",137.375,157,0.875
"1997","37","123",211.85,223,0.95
"1998","37","125",974,1063,0.916274694261524
"1999","37","127",966.68,1156,0.836228373702422
"2000","37","129",1833.4,2060,0.89
"2001","37","131",186.3,232,0.80301724137931
"2002","37","133",1556.72,1769,0.88
"2003","37","135",1506.77,1607,0.937629122588675
"2004","37","137",135.1,160,0.844375
"2005","37","139",289.3,430,0.672790697674419
"2006","37","141",664.58,707,0.94
"2007","37","143",117.475,127,0.925
"2008","37","145",354.255,425,0.833541176470588
"2009","37","147",1477.64,1802,0.82
"2010","37","149",140,160,0.875
"2011","37","151",1391.96,1573,0.884907819453274
"2012","37","153",434.97,537,0.81
"2013","37","155",1252.05,1473,0.85
"2014","37","157",767.52,893,0.859484882418813
"2015","37","159",1253.28,1492,0.84
"2016","37","161",654.585,739,0.885771312584574
"2017","37","163",629.17,799,0.787446808510638
"2018","37","165",357.3,397,0.9
"2019","37","167",633.875,695,0.91205035971223
"2020","37","169",432.08,491,0.88
"2021","37","171",700.935,783,0.895191570881226
"2022","37","173",123.375,141,0.875
"2023","37","175",259.88,292,0.89
"2024","37","177",NA,NA,NA
"2025","37","179",3366.255,3673,0.916486523277974
"2026","37","181",417.315,514,0.811896887159533
"2027","37","183",11865.325,13336,0.889721430713857
"2028","37","185",109.1,161,0.677639751552795
"2029","37","187",71.775,87,0.825
"2030","37","189",330.19,371,0.89
"2031","37","191",1085.76,1392,0.78
"2032","37","193",537.68,611,0.88
"2033","37","195",697.5,874,0.798054919908467
"2034","37","197",341.04,392,0.87
"2035","37","199",153.125,175,0.875
"2036","38","000",6695.99,7988,0.838256134201302
"2037","38","001",NA,NA,NA
"2038","38","003",93.925,102,0.920833333333333
"2039","38","005",NA,NA,NA
"2040","38","007",NA,NA,NA
"2041","38","009",NA,NA,NA
"2042","38","011",NA,NA,NA
"2043","38","013",NA,NA,NA
"2044","38","015",842.89,981,0.859215086646279
"2045","38","017",1525.21,1807,0.844056447149972
"2046","38","019",NA,NA,NA
"2047","38","021",NA,NA,NA
"2048","38","023",NA,NA,NA
"2049","38","025",NA,NA,NA
"2050","38","027",NA,NA,NA
"2051","38","029",NA,NA,NA
"2052","38","031",NA,NA,NA
"2053","38","033",NA,NA,NA
"2054","38","035",534.15,635,0.841181102362205
"2055","38","037",NA,NA,NA
"2056","38","039",NA,NA,NA
"2057","38","041",NA,NA,NA
"2058","38","043",NA,NA,NA
"2059","38","045",NA,NA,NA
"2060","38","047",NA,NA,NA
"2061","38","049",NA,NA,NA
"2062","38","051",NA,NA,NA
"2063","38","053",122.35,141,0.867730496453901
"2064","38","055",NA,NA,NA
"2065","38","057",NA,NA,NA
"2066","38","059",265.09,323,0.820712074303406
"2067","38","061",108.375,138,0.785326086956522
"2068","38","063",NA,NA,NA
"2069","38","065",NA,NA,NA
"2070","38","067",NA,NA,NA
"2071","38","069",NA,NA,NA
"2072","38","071",102.375,117,0.875
"2073","38","073",NA,NA,NA
"2074","38","075",NA,NA,NA
"2075","38","077",142.575,175,0.814714285714286
"2076","38","079",193.55,242,0.799793388429752
"2077","38","081",NA,NA,NA
"2078","38","083",NA,NA,NA
"2079","38","085",NA,NA,NA
"2080","38","087",NA,NA,NA
"2081","38","089",299.74,345,0.868811594202899
"2082","38","091",NA,NA,NA
"2083","38","093",178.15,196,0.908928571428571
"2084","38","095",NA,NA,NA
"2085","38","097",NA,NA,NA
"2086","38","099",91.15,103,0.88495145631068
"2087","38","101",594.19,760,0.781828947368421
"2088","38","103",NA,NA,NA
"2089","38","105",291.67,365,0.799095890410959
"2090","39","000",115865.935,133455,0.868202277921397
"2091","39","001",306.55,358,0.856284916201117
"2092","39","003",946.63,1107,0.85513098464318
"2093","39","005",529.715,573,0.924458987783595
"2094","39","007",879.225,1032,0.851962209302326
"2095","39","009",490.55,553,0.887070524412297
"2096","39","011",610.23,646,0.944628482972136
"2097","39","013",630.925,677,0.931942392909897
"2098","39","015",517.985,562,0.921681494661922
"2099","39","017",4125.515,4640,0.889119612068966
"2100","39","019",227.875,236,0.965572033898305
"2101","39","021",443.85,486,0.913271604938272
"2102","39","023",1157.805,1577,0.734181991122384
"2103","39","025",1999.68,2141,0.933993460999533
"2104","39","027",553.595,596,0.92885067114094
"2105","39","029",1007.575,1123,0.897217275155833
"2106","39","031",374,407,0.918918918918919
"2107","39","033",471.175,503,0.936729622266402
"2108","39","035",10468.03,13332,0.785180768076808
"2109","39","037",637.45,684,0.931944444444444
"2110","39","039",459.875,493,0.932809330628803
"2111","39","041",2624.18,2735,0.959480804387568
"2112","39","043",899.99,1138,0.79085237258348
"2113","39","045",1846.78,1958,0.943197139938713
"2114","39","047",331.54,355,0.933915492957746
"2115","39","049",12245.62,14695,0.833318815923784
"2116","39","051",579.575,627,0.924362041467305
"2117","39","053",254.925,309,0.825
"2118","39","055",824.45,865,0.953121387283237
