statecode,countycode,v063_rawvalue,v063_cilow,v063_cihigh,v063_numerator,v063_denominator,v063_sourceflag,v063_flag_CT
48,045,57983,49349.46808510638,66616.53191489361,,,,
48,047,36695,31159.340425531915,42230.65957446808,,,,
48,049,57744,49697.87234042553,65790.12765957447,,,,
48,051,63764,54609.78723404255,72918.21276595745,,,,
48,053,77824,71199.31914893616,84448.68085106384,,,,
48,055,63395,55594.31914893617,71195.68085106384,,,,
48,057,68885,59230.36170212766,78539.63829787234,,,,
48,059,63378,54238.085106382976,72517.91489361702,,,,
48,061,51716,49013.70212765958,54418.29787234042,,,,
48,063,53775,46037.46808510638,61512.53191489362,,,,
48,065,73716,63233.27659574468,84198.72340425532,,,,
48,067,52092,45962.97872340426,58221.02127659574,,,,
48,069,55135,46774.31914893617,63495.68085106383,,,,
48,071,103034,91550.4255319149,114517.5744680851,,,,
48,073,57691,52038.574468085106,63343.425531914894,,,,
48,075,53921,45521,62321,,,,
48,077,73557,65941,81173,,,,
48,079,46409,39277.936170212764,53540.063829787236,,,,
48,081,56786,49109.234042553195,64462.765957446805,,,,
48,083,48955,41759.59574468085,56150.40425531915,,,,
48,085,120149,114335.72340425532,125962.27659574468,,,,
48,087,48858,41239.617021276594,56476.382978723406,,,,
48,089,61410,53386.51063829787,69433.48936170213,,,,
48,091,99871,92309.8085106383,107432.1914893617,,,,
48,093,54726,46670.34042553192,62781.65957446808,,,,
48,095,54909,46735.382978723406,63082.617021276594,,,,
48,097,75003,67916.02127659574,82089.97872340426,,,,
48,099,72724,68740.85106382979,76707.14893617021,,,,
48,101,52342,44662.85106382979,60021.14893617021,,,,
48,103,58133,48452.14893617021,67813.85106382979,,,,
48,105,58833,49755.04255319149,67910.9574468085,,,,
48,107,46106,41250.68085106383,50961.31914893617,,,,
48,109,54183,45727,62639,,,,
48,111,61424,53568.51063829787,69279.48936170213,,,,
48,113,74352,72496.85106382979,76207.14893617021,,,,
48,115,55057,47238.446808510635,62875.553191489365,,,,
48,117,60118,52157.65957446808,68078.34042553192,,,,
48,119,56945,48691.553191489365,65198.446808510635,,,,
48,121,107401,102350.27659574468,112451.72340425532,,,,
48,123,61067,54069.382978723406,68064.6170212766,,,,
48,125,47356,39986.63829787234,54725.36170212766,,,,
48,127,45002,37978.17021276596,52025.82978723404,,,,
48,129,48934,41721.914893617024,56146.085106382976,,,,
48,131,40415,34058.40425531915,46771.59574468085,,,,
48,133,52188,44566.04255319149,59809.95744680851,,,,
48,135,66813,61665.76595744681,71960.23404255319,,,,
48,137,51691,43787.85106382979,59594.14893617021,,,,
48,139,90077,82875.63829787234,97278.36170212766,,,,
48,141,58656,55948.936170212764,61363.063829787236,,,,
48,143,63564,56620,70508,,,,
48,145,49940,44138.63829787234,55741.36170212766,,,,
48,147,66381,58433.76595744681,74328.23404255319,,,,
48,149,71442,65217.65957446808,77666.34042553192,,,,
48,151,61808,55463.31914893617,68152.68085106384,,,,
48,153,46817,39710.95744680851,53923.04255319149,,,,
48,155,50030,42414,57646,,,,
48,157,106213,101209.93617021276,111216.06382978724,,,,
48,159,59972,50934.553191489365,69009.44680851063,,,,
48,161,58850,52349.234042553195,65350.765957446805,,,,
48,163,50112,43066.72340425532,57157.27659574468,,,,
48,165,66019,57025.63829787234,75012.36170212766,,,,
48,167,83080,78829.9574468085,87330.0425531915,,,,
48,169,53190,45334.51063829787,61045.48936170213,,,,
48,171,76238,65177.404255319154,87298.59574468085,,,,
48,173,99602,83728.97872340426,115475.02127659574,,,,
48,175,64024,54366.97872340426,73681.02127659574,,,,
48,177,56350,47594.936170212764,65105.063829787236,,,,
48,179,56726,48538.085106382976,64913.914893617024,,,,
48,181,69442,60990.76595744681,77893.23404255319,,,,
48,183,61254,57193.40425531915,65314.59574468085,,,,
48,185,64708,57509.02127659575,71906.97872340426,,,,
48,187,94952,90625.70212765958,99278.29787234042,,,,
48,189,52487,47070.48936170213,57903.51063829787,,,,
48,191,40725,34707.97872340426,46742.02127659574,,,,
48,193,59403,50353.63829787234,68452.36170212766,,,,
48,195,68171,58094.574468085106,78247.4255319149,,,,
48,197,50431,42749.46808510638,58112.53191489362,,,,
48,199,73943,65365.46808510638,82520.53191489361,,,,
48,201,72348,71158.89361702128,73537.10638297872,,,,
48,203,62710,55617.063829787236,69802.93617021276,,,,
48,205,88312,81252.4255319149,95371.5744680851,,,,
48,207,49755,42865.8085106383,56644.1914893617,,,,
48,209,88491,83110.23404255319,93871.76595744681,,,,
48,211,72565,61741.51063829787,83388.48936170213,,,,
48,213,58965,54256.234042553195,63673.765957446805,,,,
48,215,53160,51097.53191489362,55222.46808510638,,,,
48,217,61840,57968.85106382979,65711.14893617021,,,,
48,219,60851,54240.617021276594,67461.3829787234,,,,
48,221,82428,73452.51063829787,91403.48936170213,,,,
48,223,61112,53536.51063829787,68687.48936170213,,,,
48,225,52649,46156.574468085106,59141.425531914894,,,,
48,227,63398,56510,70286,,,,
48,229,47693,41926.1914893617,53459.8085106383,,,,
48,231,70427,65018.82978723404,75835.17021276595,,,,
48,233,64752,55404.76595744681,74099.23404255319,,,,
48,235,75689,63416.65957446808,87961.34042553192,,,,
48,237,62721,53912.31914893617,71529.68085106384,,,,
48,239,62026,57469.744680851065,66582.25531914894,,,,
48,241,58113,52514.1914893617,63711.8085106383,,,,
48,243,63614,53778.255319148935,73449.74468085106,,,,
48,245,59298,54356.89361702128,64239.10638297872,,,,
48,247,44736,37693.10638297872,51778.89361702128,,,,
48,249,50814,43542.34042553192,58085.65957446808,,,,
48,251,83229,77182.1914893617,89275.8085106383,,,,
48,253,51671,45288.1914893617,58053.8085106383,,,,
48,255,62059,52537.8085106383,71580.1914893617,,,,
48,257,90064,82743.48936170213,97384.51063829787,,,,
48,259,112618,100183.6170212766,125052.3829787234,,,,
48,261,43037,36227.63829787234,49846.36170212766,,,,
48,263,62437,52895.553191489365,71978.44680851063,,,,
48,265,64662,56700.46808510638,72623.53191489361,,,,
48,267,54562,46250.17021276596,62873.82978723404,,,,
48,269,85720,72097.70212765958,99342.29787234042,,,,
48,271,53572,45780.85106382979,61363.14893617021,,,,
48,273,52903,45704.02127659575,60101.97872340425,,,,
48,275,55414,52994.085106382976,57833.914893617024,,,,
48,277,56275,48921.12765957447,63628.87234042553,,,,
48,279,57113,50863.63829787234,63362.36170212766,,,,
48,281,71484,62722.97872340426,80245.02127659574,,,,
48,283,48675,41232.95744680851,56117.04255319149,,,,
48,285,64145,55171.89361702128,73118.10638297873,,,,
48,287,71112,62965.78723404255,79258.21276595745,,,,
48,289,59488,50996.255319148935,67979.74468085106,,,,
48,291,72329,66132.06382978724,78525.93617021276,,,,
48,293,53482,46231.78723404255,60732.21276595745,,,,
48,295,67386,57306,77466,,,,
48,297,59202,50184.8085106383,68219.1914893617,,,,
48,299,71475,63016.617021276594,79933.3829787234,,,,
48,301,86760,68225.1914893617,105294.8085106383,,,,
48,303,57883,54065.46808510638,61700.53191489362,,,,
48,305,57338,48843.87234042553,65832.12765957447,,,,
48,307,47814,40323.10638297872,55304.89361702128,,,,
48,309,63377,58556.234042553195,68197.76595744681,,,,
48,311,71112,59503.31914893617,82720.68085106384,,,,
48,313,53301,45656.40425531915,60945.59574468085,,,,
48,315,47660,40413.36170212766,54906.63829787234,,,,
48,317,81637,68963.12765957447,94310.87234042553,,,,
48,319,62435,52604.02127659575,72265.97872340426,,,,
48,321,58996,50970.12765957447,67021.87234042553,,,,
48,323,46052,41566.04255319149,50537.95744680851,,,,
48,325,70707,63811.85106382979,77602.14893617021,,,,
48,327,45438,38577.40425531915,52298.59574468085,,,,
48,329,94375,86848.36170212766,101901.63829787234,,,,
48,331,63456,56452.425531914894,70459.5744680851,,,,
48,333,56328,47973.27659574468,64682.72340425532,,,,
48,335,53255,45176.70212765958,61333.29787234042,,,,
48,337,60336,52552,68120,,,,
48,339,92578,88250.51063829787,96905.48936170213,,,,
48,341,64003,55361.12765957447,72644.87234042553,,,,
48,343,51598,44649.234042553195,58546.765957446805,,,,
48,345,48952,41599.31914893617,56304.68085106383,,,,
48,347,52516,47918.04255319149,57113.95744680851,,,,
48,349,59659,52100.1914893617,67217.8085106383,,,,
48,351,51302,43574,59030,,,,
48,353,53370,47040.8085106383,59699.1914893617,,,,
48,355,63669,59049.59574468085,68288.40425531915,,,,
48,357,71770,62163.02127659575,81376.97872340426,,,,
48,359,68640,58456.34042553192,78823.65957446808,,,,
48,361,66029,59390.02127659575,72667.97872340426,,,,
48,363,55417,49384.48936170213,61449.51063829787,,,,
48,365,63482,56415.27659574468,70548.72340425532,,,,
48,367,98121,91651.21276595745,104590.78723404255,,,,
48,369,62913,53296.48936170213,72529.51063829787,,,,
48,371,58265,49615.97872340426,66914.02127659574,,,,
48,373,57009,49869.59574468085,64148.40425531915,,,,
48,375,51177,48257.85106382979,54096.14893617021,,,,
48,377,42699,35808.617021276594,49589.382978723406,,,,
48,379,63796,55370.97872340426,72221.02127659574,,,,
48,381,81705,73532.5744680851,89877.4255319149,,,,
48,383,72585,61269.425531914894,83900.5744680851,,,,
48,385,49014,41177.574468085106,56850.425531914894,,,,
48,387,49265,42565.255319148935,55964.744680851065,,,,
48,389,57179,48396.53191489362,65961.46808510637,,,,
48,391,52641,44524.574468085106,60757.425531914894,,,,
48,393,76634,64688.12765957447,88579.87234042553,,,,
48,395,60078,52590.68085106383,67565.31914893616,,,,
48,397,118175,106151.68085106384,130198.31914893616,,,,
48,399,61643,57962.48936170213,65323.51063829787,,,,
48,401,65812,59254.04255319149,72369.9574468085,,,,
48,403,58723,51500.1914893617,65945.8085106383,,,,
48,405,50908,43502.89361702128,58313.10638297872,,,,
48,407,66009,60162.36170212766,71855.63829787234,,,,
48,409,61411,55022.234042553195,67799.76595744681,,,,
48,411,52325,45570.446808510635,59079.553191489365,,,,
48,413,60063,51180.446808510635,68945.55319148937,,,,
48,415,69881,62657,77105,,,,
48,417,68681,58545,78817,,,,
48,419,54359,47308.95744680851,61409.04255319149,,,,
48,421,66202,55765.744680851065,76638.25531914894,,,,
48,423,71348,64722.12765957447,77973.87234042553,,,,
48,425,78913,67210.1914893617,90615.8085106383,,,,
48,427,38824,34998.12765957447,42649.87234042553,,,,
48,429,59099,52290.82978723404,65907.17021276595,,,,
48,431,80859,68254.23404255319,93463.76595744681,,,,
48,433,56413,47930.78723404255,64895.21276595745,,,,
48,435,63893,54166.87234042553,73619.12765957447,,,,
48,437,52350,45191.53191489362,59508.46808510638,,,,
48,439,80083,77634.48936170213,82531.51063829787,,,,
48,441,62128,56548.255319148935,67707.74468085106,,,,
48,443,47947,40444.1914893617,55449.8085106383,,,,
48,445,44361,40205.085106382976,48516.914893617024,,,,
48,447,51546,43698.85106382979,59393.14893617021,,,,
48,449,57559,50150.31914893617,64967.68085106383,,,,
48,451,60379,53492.1914893617,67265.8085106383,,,,
48,453,97544,92726.8085106383,102361.1914893617,,,,
48,455,49277,41912.40425531915,56641.59574468085,,,,
48,457,54438,46408.553191489365,62467.446808510635,,,,
48,459,61533,53732.31914893617,69333.68085106384,,,,
48,461,59047,49455.51063829787,68638.48936170213,,,,
48,463,49006,42595.78723404255,55416.21276595745,,,,
48,465,56619,49663.085106382976,63574.914893617024,,,,
48,467,66356,61364.85106382979,71347.14893617021,,,,
48,469,69442,62518.255319148935,76365.74468085106,,,,
48,471,56863,49667.59574468085,64058.40425531915,,,,
48,473,77209,66573.76595744681,87844.23404255319,,,,
48,475,65610,55833.82978723404,75386.17021276595,,,,
48,477,67927,59355.425531914894,76498.5744680851,,,,
48,479,57899,53993.29787234042,61804.70212765958,,,,
48,481,60496,54154.89361702128,66837.10638297872,,,,
48,483,54682,46584.63829787234,62779.36170212766,,,,
48,485,61622,58387.10638297872,64856.89361702128,,,,
48,487,53416,45275.744680851065,61556.255319148935,,,,
48,489,42279,36192.87234042553,48365.12765957447,,,,
48,491,111183,105953.55319148937,116412.44680851063,,,,
48,493,85288,76375.65957446808,94200.34042553192,,,,
48,495,67901,57555.29787234042,78246.70212765958,,,,
48,497,89873,83876.23404255319,95869.76595744681,,,,
48,499,58813,50939.63829787234,66686.36170212766,,,,
48,501,64634,54671.95744680851,74596.0425531915,,,,
48,503,64187,57240.617021276594,71133.3829787234,,,,
48,505,41688,35618.553191489365,47757.446808510635,,,,
48,507,36878,31148.127659574468,42607.87234042553,,,,
49,000,93030,91445.31914893616,94614.68085106384,,,,
49,001,67100,57543.063829787236,76656.93617021276,,,,
49,003,83493,76697.93617021276,90288.06382978724,,,,
49,005,83027,77591.4255319149,88462.5744680851,,,,
49,007,59838,51186.59574468085,68489.40425531915,,,,
49,009,65231,55109.29787234042,75352.70212765958,,,,
49,011,111081,106819.0425531915,115342.9574468085,,,,
49,013,75705,68759.8085106383,82650.1914893617,,,,
49,015,68823,60452.78723404255,77193.21276595745,,,,
49,017,64844,55183.404255319154,74504.59574468085,,,,
49,019,67360,57095.31914893617,77624.68085106384,,,,
49,021,68170,61473.82978723404,74866.17021276595,,,,
49,023,85382,73946.08510638298,96817.91489361702,,,,
49,025,69247,58772.617021276594,79721.3829787234,,,,
49,027,66467,60868.1914893617,72065.8085106383,,,,
49,029,122672,108356.25531914894,136987.74468085106,,,,
49,031,58106,49483.19148936171,66728.8085106383,,,,
49,033,78332,67987.48936170213,88676.51063829787,,,,
49,035,94013,90550.53191489361,97475.46808510639,,,,
49,037,57941,50773,65109,,,,
49,039,67295,60484.446808510635,74105.55319148937,,,,
49,041,75024,71941.6170212766,78106.3829787234,,,,
49,043,139848,126024.34042553192,153671.6595744681,,,,
49,045,94200,87910.12765957447,100489.87234042553,,,,
49,047,70989,65265.085106382976,76712.91489361702,,,,
49,049,100617,97345.17021276595,103888.82978723405,,,,
49,051,121397,106186.44680851063,136607.55319148937,,,,
49,053,78094,71963.78723404255,84224.21276595745,,,,
49,055,60858,51644.21276595745,70071.78723404255,,,,
49,057,86678,81944.21276595745,91411.78723404255,,,,
50,000,80626,77930.85106382979,83321.14893617021,,,,
50,001,82234,74927.78723404255,89540.21276595745,,,,
50,003,67124,58054.382978723406,76193.6170212766,,,,
50,005,64229,56794.10638297872,71663.89361702127,,,,
50,007,96142,89096.72340425532,103187.27659574468,,,,
50,009,58359,51369.72340425532,65348.27659574468,,,,
50,011,85765,81012.14893617021,90517.85106382979,,,,
50,013,82896,71392.17021276595,94399.82978723405,,,,
50,015,72811,65074.65957446808,80547.34042553192,,,,
50,017,73771,65349.553191489365,82192.44680851063,,,,
50,019,59906,53648.29787234042,66163.70212765958,,,,
50,021,62634,55368.29787234042,69899.70212765958,,,,
50,023,79916,73099.48936170213,86732.51063829787,,,,
50,025,64436,57172.68085106383,71699.31914893616,,,,
50,027,77932,71102.3829787234,84761.6170212766,,,,
51,000,89864,88733.27659574468,90994.72340425532,,,,
51,001,56039,49948.10638297872,62129.89361702128,,,,
51,003,102750,93688.72340425532,111811.27659574468,,,,
51,005,58215,51877.46808510638,64552.53191489362,,,,
51,007,71112,61804.085106382976,80419.91489361702,,,,
51,009,61499,52858.31914893617,70139.68085106384,,,,
51,011,64701,55465.76595744681,73936.23404255319,,,,
51,013,138416,131787.74468085106,145044.25531914894,,,,
51,015,72831,66444.6170212766,79217.3829787234,,,,
51,017,60234,50997.574468085106,69470.4255319149,,,,
51,019,72742,65009.234042553195,80474.76595744681,,,,
51,021,57748,49073.95744680851,66422.0425531915,,,,
51,023,84395,76687.25531914894,92102.74468085106,,,,
51,025,51441,44535.12765957447,58346.87234042553,,,,
51,027,43446,37768.553191489365,49123.446808510635,,,,
51,029,57701,51429,63973,,,,
51,031,69570,62357.914893617024,76782.08510638298,,,,
51,033,80562,71646.08510638298,89477.91489361702,,,,
51,035,53694,47010.936170212764,60377.063829787236,,,,
51,036,73068,64324.85106382979,81811.14893617021,,,,
51,037,50878,43624.21276595745,58131.78723404255,,,,
51,041,99401,93760.48936170213,105041.51063829787,,,,
51,043,101205,86338.78723404255,116071.21276595745,,,,
51,045,61531,52509.04255319149,70552.9574468085,,,,
51,047,90465,81762.36170212766,99167.63829787234,,,,
51,049,55713,47408.31914893617,64017.68085106383,,,,
51,051,48157,42941.85106382979,53372.14893617021,,,,
51,053,83334,76336.3829787234,90331.6170212766,,,,
51,057,62679,53467.59574468085,71890.40425531915,,,,
51,059,141353,138189.59574468085,144516.40425531915,,,,
51,061,111254,100171.95744680852,122336.04255319148,,,,
51,063,61164,53139.31914893617,69188.68085106384,,,,
51,065,86462,73676.12765957447,99247.87234042553,,,,
51,067,63692,57983.574468085106,69400.4255319149,,,,
51,069,92108,82890.63829787234,101325.36170212766,,,,
51,071,63384,54702.8085106383,72065.1914893617,,,,
51,073,79016,68238.97872340426,89793.02127659574,,,,
51,075,122002,107226.34042553192,136777.6595744681,,,,
51,077,42665,39806.617021276594,45523.382978723406,,,,
51,079,83927,72842.5744680851,95011.4255319149,,,,
51,081,53908,45746.29787234042,62069.70212765958,,,,
51,083,50813,43661.68085106383,57964.31914893617,,,,
51,085,111485,104699.46808510639,118270.53191489361,,,,
51,087,85877,80757.17021276595,90996.82978723405,,,,
51,089,51959,46251.76595744681,57666.23404255319,,,,
51,091,56021,47962.95744680851,64079.04255319149,,,,
51,093,88536,77910.29787234042,99161.70212765958,,,,
51,095,109735,101262.31914893616,118207.68085106384,,,,
51,097,66578,57408.29787234042,75747.70212765958,,,,
51,099,101323,87645.89361702127,115000.10638297873,,,,
51,101,88124,76638.0425531915,99609.9574468085,,,,
51,103,66220,57735.40425531915,74704.59574468085,,,,
51,105,44110,37673.574468085106,50546.425531914894,,,,
51,107,173655,165390.82978723405,181919.17021276595,,,,
51,109,79459,69008.44680851063,89909.55319148937,,,,
51,111,51013,43641.255319148935,58384.744680851065,,,,
51,113,76864,67590.63829787234,86137.36170212766,,,,
51,115,73034,61711.27659574468,84356.72340425532,,,,
51,117,53288,46691.914893617024,59884.085106382976,,,,
51,119,67586,57165.23404255319,78006.76595744681,,,,
51,121,67620,60487.744680851065,74752.25531914894,,,,
51,125,77049,69748.74468085106,84349.25531914894,,,,
51,127,115854,99098.08510638298,132609.914893617,,,,
51,131,53822,45536.382978723406,62107.617021276594,,,,
51,133,69662,59355.617021276594,79968.3829787234,,,,
51,135,58168,53419.914893617024,62916.085106382976,,,,
51,137,82738,71769.14893617021,93706.85106382979,,,,
51,139,57960,51577.1914893617,64342.8085106383,,,,
51,141,51200,43754.382978723406,58645.617021276594,,,,
51,143,54627,50916.70212765958,58337.29787234042,,,,
51,145,100814,89369.74468085106,112258.25531914894,,,,
51,147,55264,47002.21276595745,63525.78723404255,,,,
51,149,82207,71488.36170212766,92925.63829787234,,,,
51,153,128758,122874.4255319149,134641.5744680851,,,,
51,155,59839,52775.85106382979,66902.14893617021,,,,
51,157,88237,74737.4255319149,101736.5744680851,,,,
51,159,61655,52764.10638297872,70545.89361702127,,,,
51,161,80929,74353.17021276595,87504.82978723405,,,,
51,163,64813,55323.97872340426,74302.02127659574,,,,
51,165,79332,71540.85106382979,87123.14893617021,,,,
51,167,51459,44872.446808510635,58045.553191489365,,,,
51,169,46015,39453.46808510638,52576.53191489362,,,,
51,171,75129,67411.72340425532,82846.27659574468,,,,
51,173,52646,46202.425531914894,59089.574468085106,,,,
51,175,65742,57075.10638297872,74408.89361702127,,,,
51,177,109834,102505.14893617021,117162.85106382979,,,,
51,179,130751,121267.93617021276,140234.06382978722,,,,
51,181,68714,58237.23404255319,79190.76595744681,,,,
51,183,53020,45842.46808510638,60197.53191489362,,,,
51,185,45959,39890.744680851065,52027.255319148935,,,,
51,187,89337,80820.23404255319,97853.76595744681,,,,
51,191,57758,51032.04255319149,64483.95744680851,,,,
51,193,66975,57785.04255319149,76164.9574468085,,,,
51,195,50442,47207.10638297872,53676.89361702128,,,,
51,197,59026,50909.574468085106,67142.4255319149,,,,
51,199,101987,93212.87234042553,110761.12765957447,,,,
51,510,109902,100399.87234042553,119404.12765957447,,,,
51,520,45240,38583.14893617021,51896.85106382979,,,,
51,530,53778,46024.97872340426,61531.02127659574,,,,
51,540,72542,63960.89361702128,81123.10638297873,,,,
51,550,91582,85508.97872340426,97655.02127659574,,,,
51,570,70161,61893.255319148935,78428.74468085106,,,,
51,580,49519,41960.1914893617,57077.8085106383,,,,
51,590,45423,40330.574468085106,50515.425531914894,,,,
51,595,45894,38920.21276595745,52867.78723404255,,,,
51,600,119079,104007.85106382979,134150.1489361702,,,,
51,610,145755,125158.91489361702,166351.08510638296,,,,
51,620,53310,45668.97872340426,60951.02127659574,,,,
51,630,75915,67181.3829787234,84648.6170212766,,,,
51,640,46891,39578.82978723404,54203.17021276596,,,,
51,650,67764,62057.95744680851,73470.0425531915,,,,
51,660,58597,50689.085106382976,66504.91489361702,,,,
51,670,49111,42644.78723404255,55577.21276595745,,,,
51,678,62342,52628.97872340426,72055.02127659574,,,,
51,680,58962,52697.14893617021,65226.85106382979,,,,
51,683,92198,81051.6170212766,103344.3829787234,,,,
51,685,92611,79798.91489361702,105423.08510638298,,,,
51,690,44547,38341.72340425532,50752.27659574468,,,,
51,700,63911,58658.914893617024,69163.08510638298,,,,
51,710,61098,57488.97872340425,64707.02127659575,,,,
51,720,42618,35927.78723404255,49308.21276595745,,,,
51,730,46216,42374.63829787234,50057.36170212766,,,,
51,735,108161,93375.8085106383,122946.1914893617,,,,
51,740,57012,52238.89361702128,61785.10638297872,,,,
51,750,47325,41159.04255319149,53490.95744680851,,,,
51,760,64903,60941.29787234042,68864.70212765958,,,,
51,770,51782,47293.65957446808,56270.34042553192,,,,
51,775,63701,55291.46808510638,72110.53191489361,,,,
51,790,59926,53686.17021276596,66165.82978723405,,,,
51,800,81297,73192.48936170213,89401.51063829787,,,,
51,810,90275,86222.74468085106,94327.25531914894,,,,
51,820,56438,49054.34042553192,63821.65957446808,,,,
51,830,70270,59857.574468085106,80682.4255319149,,,,
51,840,63514,54783.95744680851,72244.0425531915,,,,
53,000,94553,93145.85106382979,95960.14893617021,,,,
53,001,67056,58759.65957446808,75352.34042553192,,,,
53,003,64789,55577.59574468085,74000.40425531915,,,,
53,005,83040,77045.6170212766,89034.3829787234,,,,
53,007,74848,68506.89361702128,81189.10638297872,,,,
53,009,67071,61405.46808510638,72736.53191489361,,,,
53,011,97240,93141.27659574468,101338.72340425532,,,,
53,013,66267,56632.617021276594,75901.3829787234,,,,
53,015,71996,65217.617021276594,78774.3829787234,,,,
53,017,69808,62393.36170212766,77222.63829787234,,,,
53,019,57090,48989.063829787236,65190.936170212764,,,,
53,021,82542,76821.65957446808,88262.34042553192,,,,
53,023,63313,53546.36170212766,73079.63829787234,,,,
53,025,71374,65004.29787234042,77743.70212765958,,,,
53,027,65758,59825.574468085106,71690.4255319149,,,,
53,029,88451,80357.21276595745,96544.78723404255,,,,
53,031,77856,69369.02127659574,86342.97872340426,,,,
53,033,120672,118336.68085106384,123007.31914893616,,,,
53,035,98894,94858.4255319149,102929.5744680851,,,,
53,037,66374,59130.936170212764,73617.06382978724,,,,
53,039,69596,61759.574468085106,77432.4255319149,,,,
53,041,67877,60726.87234042553,75027.12765957447,,,,
53,043,71908,64445.70212765958,79370.29787234042,,,,
53,045,75138,66303.10638297873,83972.89361702127,,,,
53,047,58085,50864.574468085106,65305.425531914894,,,,
53,049,61773,53338.446808510635,70207.55319148937,,,,
53,051,63611,54916.70212765958,72305.29787234042,,,,
53,053,97493,94387.97872340426,100598.02127659574,,,,
53,055,86442,76687.27659574468,96196.72340425532,,,,
53,057,90432,86902.8085106383,93961.1914893617,,,,
53,059,85131,73712.95744680852,96549.04255319148,,,,
53,061,106067,102206.5744680851,109927.4255319149,,,,
53,063,73380,69791.23404255319,76968.76595744681,,,,
53,065,67525,60617.936170212764,74432.06382978724,,,,
53,067,92357,87077.51063829787,97636.48936170213,,,,
53,069,69726,59289.744680851065,80162.25531914894,,,,
53,071,71348,63969.10638297872,78726.89361702127,,,,
53,073,75920,69997.10638297873,81842.89361702127,,,,
53,075,59044,50559.40425531915,67528.59574468085,,,,
53,077,67112,62068.425531914894,72155.5744680851,,,,
54,000,55875,54652.53191489362,57097.46808510638,,,,
54,001,51353,44078.95744680851,58627.04255319149,,,,
54,003,78995,72036.70212765958,85953.29787234042,,,,
54,005,48034,41200.8085106383,54867.1914893617,,,,
54,007,50038,43751.70212765958,56324.29787234042,,,,
54,009,49187,44780.87234042553,53593.12765957447,,,,
54,011,55031,49665.72340425532,60396.27659574468,,,,
54,013,45793,39173.085106382976,52412.914893617024,,,,
54,015,45291,38342.234042553195,52239.765957446805,,,,
54,017,56985,48233.51063829787,65736.48936170213,,,,
54,019,49739,46750.744680851065,52727.255319148935,,,,
54,021,43671,37429.97872340426,49912.02127659574,,,,
54,023,53187,45070.574468085106,61303.425531914894,,,,
54,025,47309,40916.65957446808,53701.34042553192,,,,
54,027,63290,54967.446808510635,71612.55319148937,,,,
54,029,58478,49832.553191489365,67123.44680851063,,,,
54,031,52212,45077.36170212766,59346.63829787234,,,,
54,033,58897,54296.65957446808,63497.34042553192,,,,
54,035,52503,45793.72340425532,59212.27659574468,,,,
54,037,92747,83023.25531914894,102470.74468085106,,,,
54,039,56633,53193.17021276596,60072.82978723404,,,,
54,041,52827,46703.936170212764,58950.063829787236,,,,
54,043,47435,41219,53651,,,,
54,045,48745,44001.68085106383,53488.31914893617,,,,
54,047,35161,29953,40369,,,,
54,049,62449,56570.1914893617,68327.8085106383,,,,
54,051,59661,53387.8085106383,65934.1914893617,,,,
54,053,52054,44731.10638297872,59376.89361702128,,,,
54,055,47084,41842.63829787234,52325.36170212766,,,,
54,057,59085,50584.914893617024,67585.08510638298,,,,
54,059,38358,32816.382978723406,43899.617021276594,,,,
54,061,62330,56204.553191489365,68455.44680851063,,,,
54,063,47797,40540.82978723404,55053.17021276596,,,,
54,065,61802,53402,70202,,,,
54,067,48515,41563.85106382979,55466.14893617021,,,,
54,069,59882,54514.34042553192,65249.65957446808,,,,
54,071,53640,45664.17021276596,61615.82978723404,,,,
54,073,60991,51687.85106382979,70294.14893617021,,,,
54,075,43632,38130.89361702128,49133.10638297872,,,,
54,077,54881,48919.97872340426,60842.02127659574,,,,
54,079,72073,62946.19148936171,81199.8085106383,,,,
54,081,53456,47011.234042553195,59900.765957446805,,,,
54,083,50868,43963.31914893617,57772.68085106383,,,,
54,085,55110,47467.78723404255,62752.21276595745,,,,
54,087,48285,41809.255319148935,54760.744680851065,,,,
54,089,44218,37319.27659574468,51116.72340425532,,,,
54,091,57821,50927.04255319149,64714.95744680851,,,,
54,093,55563,48695.255319148935,62430.744680851065,,,,
54,095,58892,50148.85106382979,67635.14893617021,,,,
54,097,53380,46669.53191489362,60090.46808510638,,,,
54,099,51532,44829.87234042553,58234.12765957447,,,,
54,101,40727,34928.02127659575,46525.97872340425,,,,
54,103,56296,48448.85106382979,64143.14893617021,,,,
54,105,54506,46248.97872340426,62763.02127659574,,,,
54,107,56353,51096.14893617021,61609.85106382979,,,,
54,109,47212,42374.553191489365,52049.446808510635,,,,
55,000,74671,73760.70212765958,75581.29787234042,,,,
55,001,57944,51936.51063829787,63951.48936170213,,,,
55,003,52158,45959.87234042553,58356.12765957447,,,,
55,005,66507,62022.234042553195,70991.76595744681,,,,
55,007,64339,58515,70163,,,,
55,009,77645,73442.6170212766,81847.3829787234,,,,
55,011,73869,68330.9574468085,79407.0425531915,,,,
55,013,67061,61916.14893617021,72205.85106382979,,,,
55,015,86890,76546.68085106384,97233.31914893616,,,,
55,017,76637,70818.9574468085,82455.0425531915,,,,
55,019,66994,62418.68085106383,71569.31914893616,,,,
55,021,79582,73974.85106382979,85189.14893617021,,,,
55,023,57014,52311.1914893617,61716.8085106383,,,,
55,025,84190,79012.97872340426,89367.02127659574,,,,
55,027,73861,68270.53191489361,79451.46808510639,,,,
