"","v133_rawvalue","statecode","countycode","v133_numerator","v133_denominator"
"2237",5.8,"41","037",0.184907139109083,0.173
"2238",7.7,"41","039",0.0552805179870362,0.146
"2239",7.6,"41","041",0.0484795713866014,0.156
"2240",7.3,"41","043",0.115215711564803,0.137
"2241",7.5,"41","045",0.0414363523783389,0.161
"2242",8,"41","047",0.0489516228588861,0.136
"2243",8.1,"41","049",0.0145460332353163,0.146
"2244",8.6,"41","051",0.0150171379455944,0.125
"2245",7.9,"41","053",0.0807518302665733,0.127
"2246",6.3,"41","055",0.177548892287002,0.151
"2247",8.3,"41","057",0.00807750354198678,0.141
"2248",7.3,"41","059",0.119213530159776,0.134
"2249",8,"41","061",0.0375384404876482,0.143
"2250",7.6,"41","063",0.10703037310865,0.126
"2251",7.2,"41","065",0.121461731939359,0.137
"2252",9,"41","067",0.023074404056244,0.104
"2253",3.2,"41","069",0.510603876454224,0.138
"2254",8.4,"41","071",0.0333777315530911,0.126
"2255",8.8,"42","001",0.0418916151492524,0.103
"2256",8.4,"42","003",0.0552036298293659,0.114
"2257",8.5,"42","005",0.0204772995544056,0.129
"2258",7.8,"42","007",0.0938839438330302,0.123
"2259",8.1,"42","009",0.0627315421531987,0.125
"2260",8.5,"42","011",0.0329196610186887,0.121
"2261",8.1,"42","013",0.0437786356148799,0.133
"2262",8.2,"42","015",0.0472046022194142,0.13
"2263",9.1,"42","017",0.0445796547672295,0.088
"2264",8.9,"42","019",0.0318883578786845,0.105
"2265",7.7,"42","021",0.0634558563115973,0.144
"2266",7.6,"42","023",0.0302422963925136,0.162
"2267",8.4,"42","025",0.0182563200704831,0.131
"2268",8.8,"42","027",0.0307943773998621,0.109
"2269",9.1,"42","029",0.0619277147538235,0.081
"2270",7.9,"42","031",0.0594695353483397,0.134
"2271",7.7,"42","033",0.0578897558151763,0.144
"2272",8.1,"42","035",0.0343985763629412,0.137
"2273",8.3,"42","037",0.0259736692586718,0.133
"2274",8.1,"42","039",0.0406177535230977,0.137
"2275",8.8,"42","041",0.0528124153178284,0.1
"2276",8.1,"42","043",0.0847565820421829,0.113
"2277",9.1,"42","045",0.0238489017721503,0.097
"2278",8.4,"42","047",0.0471738284658408,0.121
"2279",7,"42","049",0.137429495264574,0.139
"2280",7.4,"42","051",0.0635021883600155,0.158
"2281",6.3,"42","053",0.150067318298073,0.168
"2282",8.4,"42","055",0.0627607697759432,0.114
"2283",8.6,"42","057",0.00865748312510987,0.127
"2284",7.8,"42","059",0.066291825172613,0.138
"2285",8.6,"42","061",0.00465185505787918,0.129
"2286",8.3,"42","063",0.0253425865704418,0.133
"2287",8.2,"42","065",0.0231615646584138,0.138
"2288",8.7,"42","067",0.0248159288330563,0.115
"2289",8.1,"42","069",0.0406692392455262,0.136
"2290",8.8,"42","071",0.0485384261666773,0.101
"2291",7.8,"42","073",0.0687642723098215,0.135
"2292",8.5,"42","075",0.0447438438824151,0.118
"2293",8.4,"42","077",0.041860792690468,0.121
"2294",7.9,"42","079",0.0506079745078953,0.141
"2295",7.8,"42","081",0.0843396496045963,0.13
"2296",8.2,"42","083",0.00713038020258879,0.147
"2297",7.6,"42","085",0.0786467032917275,0.139
"2298",7.6,"42","087",0.0694065806102202,0.146
"2299",8.4,"42","089",0.0551036808203817,0.114
"2300",9.2,"42","091",0.0377343108643751,0.086
"2301",8.6,"42","093",0.0427210116391171,0.111
"2302",8.7,"42","095",0.0475216391242751,0.107
"2303",8.3,"42","097",0.022481864109599,0.133
"2304",9,"42","099",0.0228514853954503,0.105
"2305",8.1,"42","101",0.0031237457997822,0.152
"2306",8.6,"42","103",0.0266949833361529,0.12
"2307",8.3,"42","105",0.0147345056698278,0.14
"2308",8.3,"42","107",0.0240343740021913,0.134
"2309",8.7,"42","109",0.0282608092525835,0.115
"2310",8.1,"42","111",0.0575252085539024,0.128
"2311",7.6,"42","113",0.113440998008475,0.126
"2312",8.1,"42","115",0.0610728529070378,0.125
"2313",7.5,"42","117",0.0937754740633663,0.136
"2314",7.9,"42","119",0.10671602027684,0.116
"2315",8.2,"42","121",0.019556301358417,0.143
"2316",8.2,"42","123",0.0433333893366789,0.128
"2317",8,"42","125",0.0964602559636715,0.116
"2318",8.6,"42","127",0.00874955207355047,0.127
"2319",8.1,"42","129",0.0765228125611327,0.118
"2320",8.8,"42","131",0.00244055511780431,0.124
"2321",8.7,"42","133",0.054384025027653,0.104
"2322",8.5,"44","001",0.120938693583289,0.079
"2323",8.9,"44","003",0.0553775846952724,0.094
"2324",9.1,"44","005",0.0464457712708374,0.087
"2325",8.6,"44","007",0.0326190545688531,0.118
"2326",9,"44","009",0.0759597735382747,0.077
"2327",7.8,"45","001",0.0882901172871877,0.128
"2328",7.8,"45","003",0.0922785676236577,0.125
"2329",7.7,"45","005",0.0129122184292222,0.168
"2330",7.3,"45","007",0.123180303347168,0.131
"2331",6.6,"45","009",0.155230455023777,0.15
"2332",7.8,"45","011",0.000137425107810675,0.167
"2333",7.7,"45","013",0.131020422430175,0.112
"2334",8.2,"45","015",0.0902394651256106,0.11
"2335",8.6,"45","017",0.0027246898166704,0.131
"2336",8.4,"45","019",0.0598832028367712,0.112
"2337",7.7,"45","021",0.0515007990337636,0.149
"2338",7.5,"45","023",0.0910039586415334,0.14
"2339",7.7,"45","025",0.044290105985922,0.151
"2340",7.7,"45","027",0.0727273723918423,0.141
"2341",6.7,"45","029",0.181546467683075,0.134
"2342",7.6,"45","031",0.0687262648821812,0.143
"2343",7.3,"45","033",0.0190547667279017,0.183
"2344",8.3,"45","035",0.0683903391582501,0.113
"2345",7.4,"45","037",0.120665928534371,0.13
"2346",7.6,"45","039",0.104856415015544,0.128
"2347",8,"45","041",0.0747490140331135,0.123
"2348",7.7,"45","043",0.0966227025419036,0.128
"2349",7.9,"45","045",0.100681599488603,0.115
"2350",8.2,"45","047",0.0414691561022958,0.131
"2351",7.9,"45","049",0.0655594793301748,0.134
"2352",7.6,"45","051",0.0836761802130763,0.139
"2353",8.2,"45","053",0.0509612008394388,0.126
"2354",7.5,"45","055",0.12089429880166,0.126
"2355",8.2,"45","057",0.0698184062784973,0.117
"2356",7.5,"45","059",0.0674054351871791,0.149
"2357",7.7,"45","061",0.0283263626150219,0.16
"2358",8.1,"45","063",0.0865886358232135,0.116
"2359",8.7,"45","065",0.0164900796010485,0.121
"2360",7.9,"45","067",0.00114055020866346,0.162
"2361",6.5,"45","069",0.0882570876802698,0.185
"2362",7.1,"45","071",0.154108478387171,0.128
"2363",7.1,"45","073",0.104052422163117,0.149
"2364",6.9,"45","075",0.128078433056133,0.147
"2365",6.8,"45","077",0.156013694788021,0.139
"2366",7.2,"45","079",0.170075760057186,0.116
"2367",8.3,"45","081",0.00921810041743139,0.14
"2368",7.2,"45","083",0.141213261978447,0.129
"2369",8.1,"45","085",0.0703920242181196,0.123
"2370",7.4,"45","087",0.0373351713651108,0.169
"2371",7.8,"45","089",0.0443262831285441,0.147
"2372",8.5,"45","091",0.0852956708986509,0.099
"2373",7.8,"46","003",0.169180538951246,0.088
"2374",8.6,"46","005",0.0636908389274939,0.104
"2375",5.1,"46","007",0.23323184789621,0.183
"2376",6.4,"46","009",0.260578809031844,0.111
"2377",7.6,"46","011",0.164458021027815,0.101
"2378",8.2,"46","013",0.0836108854938433,0.109
"2379",7.4,"46","015",0.132002476076914,0.125
"2380",5.2,"46","017",0.120548495402543,0.227
"2381",7.6,"46","019",0.168231420347309,0.099
"2382",8.6,"46","021",0.085327103027646,0.09
"2383",7.8,"46","023",0.0359553099241555,0.152
"2384",7.6,"46","025",0.162310299644657,0.1
"2385",7.5,"46","027",0.110698103328111,0.13
"2386",8.5,"46","029",0.0652025072354881,0.106
"2387",4.2,"46","031",0.212097488917855,0.23
"2388",8.4,"46","033",0.076371092420224,0.107
"2389",7.6,"46","035",0.0998454372712964,0.131
"2390",6.8,"46","037",0.185864146608452,0.128
"2391",8.4,"46","039",0.099532614085615,0.094
"2392",4.7,"46","041",0.242556761228199,0.195
"2393",8.7,"46","043",0.021713165761314,0.117
"2394",8.5,"46","045",0.0951641688271525,0.091
"2395",6.8,"46","047",0.124567806544359,0.153
"2396",6.2,"46","049",0.187796745831854,0.151
"2397",8.8,"46","051",0.0402294593053954,0.106
"2398",7.8,"46","053",0.111244179162905,0.114
"2399",6.9,"46","055",0.208479972279533,0.113
"2400",7.2,"46","057",0.248824392007243,0.081
"2401",8.3,"46","059",0.091139948666035,0.105
"2402",8.3,"46","061",0.147340544427684,0.076
"2403",6.9,"46","063",0.249806049801725,0.091
"2404",8.5,"46","065",0.0711204776622789,0.104
"2405",8.9,"46","067",0.0231450924604049,0.106
"2406",9.1,"46","069",0.0486286751396669,0.088
"2407",2,"46","071",0.458477659139688,0.217
"2408",6.8,"46","073",0.243061338106572,0.099
"2409",5.1,"46","075",0.401342444537978,0.103
"2410",9,"46","077",0.0377017348818248,0.097
"2411",9,"46","079",0.0243064479937567,0.102
"2412",8.2,"46","081",0.0644992971684993,0.12
"2413",9.5,"46","083",0.0263171706813059,0.079
"2414",5.9,"46","085",0.168319838664609,0.174
"2415",8.3,"46","087",0.114076188182011,0.093
"2416",6.5,"46","089",0.232086174600266,0.118
"2417",7.9,"46","091",0.151544709820481,0.095
"2418",8.9,"46","093",0.0456926309147901,0.099
"2419",3.1,"46","095",0.284963325109738,0.249
"2420",8.3,"46","097",0.0628857193002993,0.116
"2421",8.9,"46","099",0.0490481337618932,0.096
"2422",8.8,"46","101",0.0430456065106027,0.105
"2423",NA,"46","102",NA,0.288
"2424",8,"46","103",0.0900461076050032,0.118
"2425",8.2,"46","105",0.0855281673408132,0.108
"2426",8.4,"46","107",0.123556735165063,0.085
"2427",7.3,"46","109",0.102762759901783,0.143
"2428",6.4,"46","111",0.277614289997936,0.102
"2429",8,"46","115",0.115166271153877,0.107
"2430",9.3,"46","117",0.0474686026343806,0.078
"2431",7.4,"46","119",0.216882250151028,0.087
"2432",4.3,"46","121",0.122900064736798,0.267
"2433",7.2,"46","123",0.121642045716149,0.139
"2434",9.3,"46","125",0.00758846920118036,0.096
"2435",9.3,"46","127",0.00426333764868849,0.097
"2436",7.8,"46","129",0.0952178810691551,0.124
"2437",8.4,"46","135",0.0927322737192493,0.099
"2438",3.9,"46","137",0.250177855329673,0.227
"2439",7.6,"47","001",0.0264084678752223,0.167
"2440",7.4,"47","003",0.0892729848313119,0.144
"2441",6.8,"47","005",0.0576887210623332,0.187
"2442",6.6,"47","007",0.0189574785559447,0.213
"2443",7.9,"47","009",0.0857709600338726,0.125
"2444",6.8,"47","011",0.123687716952143,0.155
"2445",6.4,"47","013",0.0633111775822099,0.203
"2446",7.9,"47","015",0.00743838616869248,0.161
"2447",7.5,"47","017",0.0342535962237356,0.164
"2448",5.2,"47","019",0.230505429407711,0.18
"2449",8.6,"47","021",0.0140285480547068,0.125
"2450",8,"47","023",0.0454415225866221,0.14
"2451",6.8,"47","025",0.0443855699209363,0.192
"2452",7.1,"47","027",0.000847670959950635,0.2
"2453",6,"47","029",0.111944356939828,0.195
"2454",7.3,"47","031",0.0529879020825412,0.168
"2455",7.5,"47","033",0.0654175812612197,0.151
"2456",6.8,"47","035",0.109221676499068,0.161
"2457",7.8,"47","037",0.0821076284463508,0.132
"2458",7.4,"47","039",0.0282849398541154,0.171
"2459",6.6,"47","041",0.0717482763681632,0.189
"2460",8.1,"47","043",0.0390653695854933,0.136
"2461",6.4,"47","045",0.149112843957738,0.163
"2462",8.5,"47","047",0.0485270196171609,0.116
"2463",7.3,"47","049",0.00117513712265471,0.19
"2464",7.4,"47","051",0.0639255854850532,0.158
"2465",7,"47","053",0.106124711452888,0.154
"2466",7.9,"47","055",0.0484516950559906,0.143
"2467",NA,"47","057",NA,0.18
"2468",6.6,"47","059",0.111357514980664,0.172
"2469",7,"47","061",0.0374507457224404,0.186
"2470",6.2,"47","063",0.145386066055492,0.172
"2471",7.2,"47","065",0.132072169723361,0.134
"2472",6.2,"47","067",0.00506309546601894,0.238
"2473",7.5,"47","069",0.0695348246254771,0.151
"2474",6.8,"47","071",0.0738266482501278,0.178
"2475",6.9,"47","073",0.0678052750925422,0.176
"2476",6.6,"47","075",0.109074726389165,0.17
"2477",7.6,"47","077",0.0172645946693026,0.168
"2478",6.6,"47","079",0.10398844279517,0.175
"2479",7.7,"47","081",0.0386722444923277,0.155
"2480",7.9,"47","083",0.00752506530959338,0.16
"2481",7.4,"47","085",0.0868862525319128,0.146
"2482",7.3,"47","087",0.000323704886096542,0.19
"2483",7.7,"47","089",0.052391739859973,0.15
"2484",7.1,"47","091",0.0279829838830247,0.187
"2485",7.4,"47","093",0.119691290602924,0.132
"2486",6.5,"47","095",0.000757407758447699,0.228
"2487",7.4,"47","097",0.0425615287759921,0.168
"2488",7.8,"47","099",0.0156853484351036,0.163
"2489",5.8,"47","101",0.169647652694746,0.18
"2490",8,"47","103",0.0380158364836424,0.141
"2491",8,"47","105",0.0505318639456856,0.135
"2492",7.4,"47","107",0.0596798327899904,0.158
"2493",6.7,"47","109",0.119277374460873,0.164
"2494",7.1,"47","111",0.0714007679123598,0.166
"2495",6.9,"47","113",0.135731291106497,0.145
"2496",7.2,"47","115",0.0512696679969372,0.17
"2497",7.4,"47","117",0.0896640693809525,0.145
"2498",8.1,"47","119",0.078384683857088,0.117
"2499",7.7,"47","121",0.00694810923645177,0.17
"2500",7.1,"47","123",0.05843231443251,0.172
"2501",6.9,"47","125",0.159321236770172,0.134
"2502",8.8,"47","127",0.000540486487228522,0.124
"2503",6.7,"47","129",0.0681428115366477,0.186
"2504",7.4,"47","131",0.0293592505944122,0.173
"2505",7.8,"47","133",0.00221175919014148,0.167
"2506",6.4,"47","135",0.137174444937718,0.167
"2507",7.1,"47","137",0.00256144471966565,0.198
"2508",7.8,"47","139",0.0193324021452279,0.159
"2509",6.5,"47","141",0.152257991547014,0.156
"2510",6.5,"47","143",0.116358928084316,0.172
"2511",7.5,"47","145",0.0624278603357461,0.151
"2512",8.6,"47","147",0.0187454069173975,0.124
"2513",8.3,"47","149",0.0637989046800354,0.115
"2514",5.7,"47","151",0.0786957446146975,0.226
"2515",5,"47","153",0.22194207893857,0.192
"2516",7.4,"47","155",0.0774187131214841,0.152
"2517",7.4,"47","157",0.111893861152989,0.134
"2518",7.9,"47","159",0.0120655547321489,0.157
"2519",7.6,"47","161",0.0685697989436278,0.147
"2520",6.8,"47","163",0.111489590466829,0.163
"2521",8.1,"47","165",0.0728494528566725,0.12
"2522",8.5,"47","167",0.0157924332965171,0.131
"2523",NA,"47","169",NA,0.125
"2524",7.4,"47","171",0.0188707177246805,0.178
"2525",7.8,"47","173",0.00723889005375781,0.166
"2526",7.3,"47","175",0.00886850365668726,0.185
"2527",7.2,"47","177",0.0488706546084286,0.171
"2528",7.1,"47","179",0.093332218299587,0.158
"2529",6.6,"47","181",0.0894816803280879,0.18
"2530",6.9,"47","183",0.0807975710249919,0.171
"2531",6.2,"47","185",0.16450358736131,0.163
"2532",9.1,"47","187",0.0497278124893727,0.088
"2533",8.4,"47","189",0.0581006661543254,0.115
"2534",6.2,"48","001",0.158391564101221,0.166
"2535",7.2,"48","003",0.0820218340050413,0.155
"2536",6.4,"48","005",0.0976030238905572,0.187
"2537",5.6,"48","007",0.162097263264672,0.19
"2538",7.5,"48","009",0.0493122584114752,0.16
"2539",6.6,"48","011",0.213417581515673,0.123
"2540",7.3,"48","013",0.0583023075334517,0.163
"2541",8,"48","015",0.0224177829932659,0.15
"2542",7.7,"48","017",0.0219722470157555,0.162
"2543",6.7,"48","019",0.102380882376194,0.17
"2544",7.7,"48","021",0.0556135881373976,0.148
"2545",7.5,"48","023",0.0144134127892047,0.177
"2546",6.1,"48","025",0.107818232034223,0.196
"2547",6.7,"48","027",0.106446297283915,0.166
"2548",6.7,"48","029",0.0968781845852584,0.174
"2549",8.2,"48","031",0.00953784833793869,0.146
"2550",7.5,"48","033",0.151057402183451,0.11
"2551",6.8,"48","035",0.0974187344287763,0.168
"2552",6.8,"48","037",0.0949057907447161,0.169
"2553",8,"48","039",0.066588459174404,0.129
"2554",6.5,"48","041",0.123646583761785,0.171
"2555",5.9,"48","043",0.163240184689601,0.178
"2556",1.7,"48","045",0.484569929284238,0.215
"2557",4.7,"48","047",0.101543078216698,0.262
"2558",6.1,"48","049",0.13283698935384,0.184
"2559",7.6,"48","051",0.053716429097643,0.151
"2560",7.7,"48","053",0.0679612843169214,0.143
"2561",7.1,"48","055",0.0688263141676449,0.167
"2562",5.1,"48","057",0.283145613168893,0.159
"2563",7.1,"48","059",0.0902471503578506,0.157
"2564",4.8,"48","061",0.179275135381533,0.219
"2565",6.9,"48","063",0.0494371419630096,0.185
"2566",8.1,"48","065",0.052701291698971,0.129
"2567",6.6,"48","067",0.0749097696716421,0.188
"2568",7.7,"48","069",0.0447701048233973,0.153
"2569",7.6,"48","071",0.0413315040546141,0.156
"2570",6.5,"48","073",0.127812251607605,0.167
"2571",5.9,"48","075",0.189491969397962,0.164
"2572",5.8,"48","077",0.205718514650011,0.161
"2573",5.6,"48","079",0.0919539627612159,0.225
"2574",3.6,"48","081",0.360753277365252,0.188
"2575",6.2,"48","083",0.102108008880869,0.194
"2576",8.6,"48","085",0.0283941148392621,0.121
"2577",7,"48","087",0.0285760311967768,0.193
"2578",7.8,"48","089",0.0728533338941896,0.132
"2579",8,"48","091",0.044724232706862,0.138
"2580",6.9,"48","093",0.0793552721700762,0.172
"2581",6.4,"48","095",0.120466602435228,0.176
"2582",7.6,"48","097",0.027052191448856,0.164
"2583",5.2,"48","099",0.255710069147831,0.168
"2584",0.7,"48","101",0.568841755906195,0.222
"2585",8.6,"48","103",0.0391644495576533,0.115
"2586",7.9,"48","105",0.0225030170916019,0.152
"2587",6.5,"48","107",0.0232643710844981,0.217
"2588",6.5,"48","109",0.0425009271284595,0.209
"2589",6.6,"48","111",0.175952179173886,0.139
"2590",7.3,"48","113",0.0723647545357069,0.156
"2591",5,"48","115",0.187872796739001,0.208
"2592",7.1,"48","117",0.0743270641625441,0.167
"2593",7.8,"48","119",0.0199491493885146,0.161
"2594",8.3,"48","121",0.0474535691361752,0.125
"2595",7.4,"48","123",0.0217587207926382,0.176
"2596",7,"48","125",0.0591207790908384,0.178
"2597",2.4,"48","127",0.266669881085963,0.285
"2598",7.7,"48","129",0.0552540570541974,0.148
"2599",5.4,"48","131",0.139118815856832,0.212
"2600",6.2,"48","133",0.108868062107248,0.191
"2601",7,"48","135",0.0718044767293208,0.169
"2602",6.2,"48","137",0.109313188577824,0.19
"2603",7.9,"48","139",0.0733487576374737,0.131
"2604",6.3,"48","141",0.0912779411642511,0.194
"2605",6,"48","143",0.181157415969944,0.167
"2606",7.2,"48","145",0.051465988945979,0.17
"2607",6.6,"48","147",0.129970295549155,0.161
"2608",7.6,"48","149",0.0559554117009428,0.15
"2609",7.5,"48","151",0.0367184158369213,0.164
"2610",6.9,"48","153",0.0448180808337209,0.187
"2611",2.8,"48","155",0.412964313040249,0.201
"2612",8.5,"48","157",0.0591383414189215,0.111
"2613",6.1,"48","159",0.207860488424094,0.146
"2614",6.8,"48","161",0.0871572858674093,0.171
"2615",6,"48","163",0.116581749248894,0.197
"2616",8,"48","165",0.0137717331582839,0.155
"2617",7.3,"48","167",0.086530446723621,0.151
"2618",7,"48","169",0.052620285358516,0.181
"2619",7.8,"48","171",0.0313316630097173,0.152
"2620",4.9,"48","173",0.36445793634255,0.13
"2621",7.1,"48","175",0.0986136892155365,0.155
"2622",6.1,"48","177",0.174779612378748,0.165
"2623",6.7,"48","179",0.0849179827563584,0.178
"2624",7.4,"48","181",0.0589684633929651,0.157
"2625",6.8,"48","183",0.0995833593837698,0.167
"2626",6.7,"48","185",0.122012038329942,0.162
"2627",7.2,"48","187",0.12380453971876,0.138
"2628",6.5,"48","189",0.0814522289361216,0.189
"2629",5.9,"48","191",0.130086416074026,0.191
"2630",6.2,"48","193",0.122259066974228,0.184
"2631",8.1,"48","195",0.0362688777948503,0.139
"2632",6.9,"48","197",0.0781091497445504,0.173
"2633",6.7,"48","199",0.0921034660417463,0.174
"2634",7.3,"48","201",0.0577528014330535,0.164
"2635",7.3,"48","203",0.0483637841086555,0.17
"2636",7.6,"48","205",0.115390661095761,0.122
"2637",6.2,"48","207",0.1144010232819,0.186
"2638",8,"48","209",0.0244910026095825,0.147
"2639",7.9,"48","211",0.0277966067408626,0.151
"2640",6.8,"48","213",0.0834818824807945,0.173
"2641",4.4,"48","215",0.202875191402409,0.229
"2642",7.6,"48","217",0.0188642269946881,0.167
"2643",6.1,"48","219",0.154507821202675,0.173
"2644",7.8,"48","221",0.0537954370368134,0.144
"2645",7,"48","223",0.0892723868743249,0.164
"2646",6.1,"48","225",0.135855421093956,0.182
"2647",6.3,"48","227",0.12226463126032,0.181
"2648",0,"48","229",0.581970216438274,0.248
"2649",7.1,"48","231",0.084275398149755,0.162
"2650",7.1,"48","233",0.088050339757278,0.16
"2651",5.8,"48","235",0.264052680421876,0.134
"2652",6.2,"48","237",0.158225883789867,0.166
"2653",7.5,"48","239",0.0575436913253167,0.157
"2654",6.6,"48","241",0.0562799208845081,0.196
"2655",6.2,"48","243",0.0807919542756494,0.202
"2656",6.8,"48","245",0.0761961806873657,0.178
"2657",4.5,"48","247",0.186619253385648,0.232
"2658",5.8,"48","249",0.0966142104626929,0.215
"2659",7.7,"48","251",0.0604026550086359,0.146
"2660",6.6,"48","253",0.118384244954845,0.167
"2661",6.9,"48","255",0.0568865770939163,0.181
"2662",8.2,"48","257",0.0344545466824056,0.133
"2663",8.6,"48","259",0.0127238902683107,0.127
"2664",3.2,"48","261",0.374808082273757,0.201
"2665",5.1,"48","263",0.302446350897282,0.149
"2666",7.3,"48","265",0.0525152145478517,0.166
"2667",7,"48","267",0.0843424703917925,0.166
"2668",4.2,"48","269",0.223684208743165,0.224
"2669",4,"48","271",0.256184815764755,0.222
"2670",4.6,"48","273",0.173557347753906,0.23
"2671",7.2,"48","275",0.0593125537931649,0.167
"2672",6,"48","277",0.142136743672288,0.181
"2673",6.2,"48","279",0.108389887407131,0.188
"2674",7.3,"48","281",0.0589534493898492,0.162
"2675",5.8,"48","283",0.115490467539074,0.204
"2676",7.8,"48","285",0.0427634671933214,0.147
"2677",7.4,"48","287",0.0644603346615079,0.154
"2678",6.6,"48","289",0.0805896186733599,0.186
"2679",7,"48","291",0.0414779813714439,0.184
"2680",6.4,"48","293",0.0870236779358361,0.192
"2681",4.6,"48","295",0.315520586854912,0.164
"2682",6.9,"48","297",0.0357725737719854,0.192
"2683",6.3,"48","299",0.132648913001956,0.172
"2684",5.9,"48","301",0.18627450927434,0.165
"2685",6.9,"48","303",0.0818889650624445,0.17
"2686",5.8,"48","305",0.15085616872919,0.189
"2687",5.4,"48","307",0.192027641768841,0.186
"2688",6,"48","309",0.168026402762024,0.169
"2689",5.5,"48","311",0.253437578781291,0.155
"2690",6.6,"48","313",0.133220060655858,0.159
"2691",7.3,"48","315",0.028902453163278,0.178
"2692",7,"48","317",0.0676595606877231,0.175
"2693",8,"48","319",0.0279797665476067,0.144
"2694",5.5,"48","321",0.142575640643014,0.207
"2695",4.7,"48","323",0.180299397890526,0.223
"2696",7.6,"48","325",0.0404867700511356,0.159
"2697",5.9,"48","327",0.060326321319566,0.225
"2698",7.8,"48","329",0.0509759283160955,0.145
"2699",6.6,"48","331",0.114067413067608,0.167
"2700",7.4,"48","333",0.0900339934809665,0.145
"2701",7.1,"48","335",0.0603709184901726,0.171
"2702",7.2,"48","337",0.0450864634355962,0.173
"2703",7.6,"48","339",0.0820749940301635,0.138
"2704",7.2,"48","341",0.0857358561121323,0.156
"2705",7.4,"48","343",0.00862718461531201,0.183
"2706",7.4,"48","345",0.0331351852743619,0.172
"2707",6.4,"48","347",0.0933915880152824,0.19
"2708",6.7,"48","349",0.0810292219759216,0.179
"2709",5.5,"48","351",0.141260617569551,0.204
"2710",6.7,"48","353",0.070924861674027,0.186
"2711",6.4,"48","355",0.0991671882763716,0.187
"2712",7.6,"48","357",0.0287503223476535,0.165
"2713",4.5,"48","359",0.325544109867192,0.166
"2714",6.8,"48","361",0.0985718106288898,0.168
"2715",5,"48","363",0.243137013740481,0.18
"2716",6.9,"48","365",0.0956636242172703,0.164
"2717",7.9,"48","367",0.0575403455159805,0.136
"2718",7.6,"48","369",0.0820063095633219,0.139
"2719",5.3,"48","371",0.191153796831441,0.192
"2720",6.7,"48","373",0.0502990806413612,0.195
"2721",6.1,"48","375",0.117467489003567,0.188
"2722",3.6,"48","377",0.1784376920269,0.276
"2723",NA,"48","379",NA,0.166
"2724",8.2,"48","381",0.0238239903820567,0.139
"2725",8.5,"48","383",0.015026969807388,0.128
"2726",1.3,"48","385",0.485044296651804,0.234
"2727",4.6,"48","387",0.258708359964756,0.19
"2728",6.8,"48","389",0.0718860145939821,0.178
"2729",6.4,"48","391",0.0879606698042814,0.192
"2730",5.7,"48","393",0.214080328784343,0.161
"2731",6.9,"48","395",0.0970464543883579,0.162
"2732",8.8,"48","397",0.0323718321286716,0.106
"2733",6.2,"48","399",0.159853874531819,0.165
"2734",6.9,"48","401",0.111996608105436,0.155
"2735",6.3,"48","403",0.0554497788912354,0.209
"2736",5.1,"48","405",0.120088597377311,0.232
"2737",7,"48","407",0.0323333317310839,0.188
"2738",6,"48","409",0.110325977398529,0.196
"2739",6.3,"48","411",0.137283807731548,0.172
"2740",7.6,"48","413",0.0296657595790292,0.163
"2741",7.7,"48","415",0.0252776354855825,0.161
"2742",7.6,"48","417",0.0538264193281175,0.153
"2743",6.5,"48","419",0.0748444696378354,0.191
"2744",7.1,"48","421",0.0953714738549202,0.154
"2745",7.4,"48","423",0.0813790722809031,0.149
"2746",8.5,"48","425",0,0.137
"2747",3,"48","427",0.237320865115269,0.272
"2748",6.1,"48","429",0.134733995906992,0.18
"2749",5.3,"48","431",0.359020853892018,0.112
"2750",7.9,"48","433",0.0484803507297958,0.141
"2751",6.9,"48","435",0.0577834342433285,0.182
"2752",5.1,"48","437",0.141644834700553,0.225
"2753",7.5,"48","439",0.0822826487421051,0.142
"2754",6.7,"48","441",0.099455816603366,0.17
"2755",3.7,"48","443",0.415313223822635,0.158
"2756",4.9,"48","445",0.204192727591024,0.203
"2757",4.4,"48","447",0.321906110119638,0.169
"2758",6.1,"48","449",0.140591670585223,0.181
"2759",7,"48","451",0.104340476960273,0.157
"2760",7.7,"48","453",0.0529002295487786,0.146
"2761",6.6,"48","455",0.0779129526544644,0.188
"2762",5.3,"48","457",0.161571735099346,0.205
"2763",7.2,"48","459",0.0339561925029398,0.178
"2764",6.9,"48","461",0.0856441787615828,0.171
"2765",4,"48","463",0.250599067980701,0.222
"2766",5.2,"48","465",0.215941622593884,0.184
"2767",6.9,"48","467",0.106706708871611,0.161
"2768",6.6,"48","469",0.0885732387613384,0.181
"2769",7.3,"48","471",0.0627800470749532,0.163
"2770",7.3,"48","473",0.110550422481431,0.139
"2771",7.8,"48","475",0.0263279299950923,0.156
"2772",7.5,"48","477",0.0727721567782018,0.149
"2773",6.1,"48","479",0.0967062139315976,0.2
"2774",7.3,"48","481",0.0478087684252319,0.168
"2775",7.1,"48","483",0.0310331458912392,0.186
"2776",6.5,"48","485",0.112872637914113,0.176
"2777",5.1,"48","487",0.155917860426779,0.215
"2778",3.6,"48","489",0.256396844570245,0.239
"2779",7.8,"48","491",0.086903432610213,0.126
"2780",8.2,"48","493",0.0159813012332987,0.142
"2781",8.2,"48","495",0.0143998156786526,0.145
"2782",7.9,"48","497",0.0321350250419664,0.149
"2783",6.8,"48","499",0.0884988274498238,0.173
"2784",7.5,"48","501",0.0536520266486431,0.158
"2785",6.3,"48","503",0.136950691653664,0.171
"2786",4.8,"48","505",0.0842275411586297,0.266
