statecode,countycode,v149_numerator,v149_denominator,v149_rawvalue,v149_cilow,v149_cihigh,relative_standard_error,v149_sourceflag,v149_flag_CT
26,025,606,7397,0.08192510477220495,0.05473439463450185,0.10911581490990804,0.1693352890218477,,
26,027,172,2737,0.06284252831567409,0.03339056926836664,0.09229448736298154,0.2391137040593275,,
26,029,83,1137,0.07299912049252419,0.02784967092750759,0.11814857005754079,0.31555768475180646,,
26,031,150,1055,0.14218009478672985,0.058324981060148176,0.22603520851331155,0.3009086563998084,,
26,033,149,1902,0.07833859095688749,0.03703593539079439,0.11964124652298058,0.2689962021870603,,
26,035,180,1206,0.14925373134328357,0.07793709267917495,0.22057037000739219,0.2437864689028203,,
26,037,152,3832,0.03966597077244259,0.017278814019262564,0.062053127525622614,0.28795510431721894,,
26,039,,,,,,3.5368111287687265,,
26,041,,,,,,0.3789430445733999,,
26,043,,,,,,0.72463571976483665,,
26,045,405,5213,0.07769038941108766,0.05043332071792579,0.10494745810424953,0.1790011326498524,,
26,047,,,,,,1.331928520373276,,
26,049,1384,19611,0.07057263780531335,0.05433198688526103,0.08681328872536567,0.11741160094710175,,
26,051,113,1175,0.09617021276595744,0.03156906368836365,0.16077136184355123,0.34272327147450204,,
26,053,,,,,,0.5079269737533488,,
26,055,,,,,,0.5630287415922095,,
26,057,138,2452,0.05628058727569331,0.02622361271411044,0.08633756183727617,0.27247745350858177,,
26,059,286,2612,0.10949464012251149,0.07005301366175604,0.14893626658326695,0.18378323161747762,,
26,061,164,3800,0.0431578947368421,0.01583129244685135,0.07048449702683285,0.3230496786397613,,
26,063,,,,,,0.45471969555907626,,
26,065,619,21388,0.02894146250233776,0.0194537011155222,0.03842922388915332,0.16725811920247538,,
26,067,192,3343,0.057433443015255756,0.0254702331666748,0.08939665286383672,0.2839418859582434,,
26,069,,,,,,0.3744479015453165,,
26,071,,,,,,0.9006418772090009,,
26,073,418,6393,0.06538401376505552,0.04216600771206645,0.0886020198180446,0.18117458341074988,,
26,075,550,7789,0.07061240210553345,0.044260037921014315,0.09696476629005257,0.19040683175623332,,
26,077,928,14778,0.06279604817972662,0.043355750779509095,0.08223634557994414,0.15794814115302527,,
26,079,,,,,,0.5067095686627342,,
26,081,2330,34844,0.06686947537596143,0.0511745048718933,0.08256444588002955,0.11975027420595374,,
26,083,,,,,,Inf,,
26,085,,,,,,0.4444398485105122,,
26,087,530,4210,0.12589073634204276,0.07751471520468575,0.17426675747939976,0.19605607334258085,,
26,089,132,803,0.1643835616438356,0.052593965283173505,0.2761731580044977,0.3469660091125992,,
26,091,387,5211,0.07426597582037997,0.04592370056360931,0.10260825107715063,0.19471022038051983,,
26,093,479,9321,0.05138933590816436,0.030813292852374337,0.07196537896395439,0.20428326160263602,,
26,095,,,,,,Inf,,
26,097,,,,,,3.358886026568118,,
26,099,2930,41242,0.07104408127636876,0.05906886997418097,0.08301929257855654,0.08600015054064718,,
26,101,129,918,0.14052287581699346,0.06652028987906612,0.21452546175492082,0.2686852313360912,,
26,103,185,4195,0.04410011918951132,0.01837098122833741,0.06982925715068523,0.29766611623586475,,
26,105,,,,,,0.3700698329812725,,
26,107,168,2365,0.07103594080338266,0.02800599277492008,0.11406588883184524,0.30905559732541915,,
26,109,,,,,,0.4529324197911264,,
26,111,292,4001,0.07298175456135966,0.0437129178070432,0.10225059131567613,0.2046138800915924,,
26,113,,,,,,0.3601371662515572,,
26,115,292,7390,0.039512855209742896,0.019232919648594,0.05979279077089179,0.26186176229537733,,
26,117,193,2912,0.06627747252747253,0.0324222889973366,0.10013265605760846,0.26061725293368887,,
26,119,,,,,,0.624145696320438,,
26,121,655,8767,0.07471198813733318,0.05224218043329689,0.09718179584136946,0.15344508812999388,,
26,123,240,2588,0.09273570324574962,0.05558622631537685,0.12988518017612238,0.20438530249958484,,
26,125,3254,60022,0.054213455066475624,0.04539283322846548,0.06303407690448576,0.08301107647119474,,
26,127,99,1240,0.07983870967741935,0.028973519195830598,0.1307039001590081,0.325050691595393,,
26,129,196,894,0.21923937360178972,0.10846900704650556,0.33000974015707385,0.2577798513651188,,
26,131,,,,,,0.3596268545249108,,
26,133,174,1109,0.15689810640216412,0.09469337719795191,0.21910283560637633,0.2022784561560853,,
26,135,,,,,,0.3742465036277968,,
26,137,,,,,,0.4980988140967934,,
26,139,666,20876,0.03190266334546848,0.016655906745396926,0.04714941994554003,0.24383410766615626,,
26,141,,,,,,0.477495004408018,,
26,143,,,,,,0.5296461443063618,,
26,145,696,10515,0.06619115549215407,0.042528019348325494,0.08985429163598264,0.18239640258646897,,
26,147,592,8036,0.07366849178695868,0.05320536884252183,0.09413161473139553,0.1417209528246471,,
26,149,223,3042,0.07330703484549639,0.03863826424657017,0.1079758054444226,0.24128855166544694,,
26,151,266,1959,0.13578356304236855,0.09108001773301308,0.18048710835172402,0.16797269691005715,,
26,153,,,,,,2.1097317961698834,,
26,155,189,3402,0.05555555555555555,0.027408928325985592,0.0837021827851255,0.2584894337409486,,
26,157,111,2373,0.04677623261694058,0.024623933545248833,0.06892853168863233,0.2416225670947073,,
26,159,238,3567,0.06672273619287918,0.032887593335557685,0.10055787905020067,0.2587248211543169,,
26,161,993,28318,0.03506603573698708,0.019988365406068975,0.05014370606790518,0.21937720596776353,,
26,163,9477,87976,0.10772256069837229,0.09726618521271577,0.1181789361840288,0.04952430964580831,,
26,165,203,1531,0.1325930764206401,0.06917185553818958,0.19601429730309064,0.24403812499002653,,
27,000,13658,298654,0.045731850234719776,0.042411962901275586,0.049051737568163965,0.037038083073179816,,
27,001,,,,,,0.8321787957527353,,
27,003,776,18537,0.04186222150294006,0.030000142391953907,0.05372430061392622,0.1445714288872491,,
27,005,143,1876,0.07622601279317698,0.03815341774407773,0.11429860784227622,0.2548315552736912,,
27,007,137,3074,0.044567338972023425,0.019688162337488765,0.06944651560655808,0.2848152427177102,,
27,009,,,,,,0.36005428099208314,,
27,011,,,,,,2.820169654103717,,
27,013,,,,,,0.3624161732196475,,
27,015,,,,,,1.184755828517,,
27,017,123,1757,0.07000569151963575,0.02772333498020308,0.11228804805906842,0.3081553859290824,,
27,019,351,5999,0.058509751625270875,0.029720708700389998,0.08729879455015176,0.25103998561887375,,
27,021,82,1336,0.061377245508982034,0.024364855927961143,0.09838963509000292,0.30766894275910844,,
27,023,,,,,,1.8753492561516234,,
27,025,,,,,,0.43192778768500917,,
27,027,,,,,,0.4409565174822788,,
27,029,,,,,,0.49699535248127213,,
27,031,,,,,,1.0612128453355256,,
27,033,,,,,,0.5934728287823058,,
27,035,142,2995,0.04741235392320534,0.01836172032828943,0.07646298751812125,0.31261370945951844,,
27,037,644,21505,0.029946524064171122,0.020450337619492144,0.0394427105088501,0.16178816191280693,,
27,039,,,,,,1.0795689828199222,,
27,041,,,,,,0.45162049781849506,,
27,043,,,,,,0.5192032750334842,,
27,045,,,,,,0.3641129521436788,,
27,047,150,1323,0.11337868480725624,0.050111968201194665,0.1766454014133178,0.2847002247272771,,
27,049,,,,,,0.3620361502260868,,
27,051,,,,,,1.1342227735942154,,
27,053,2708,60589,0.044694581524699205,0.036692052670174384,0.052697110379224026,0.09135163023520718,,
27,055,,,,,,0.5259661508545446,,
27,057,,,,,,0.5882000282566892,,
27,059,,,,,,0.4033104842570825,,
27,061,217,2091,0.10377809660449545,0.051867517733930266,0.15568867547506066,0.2552078915131003,,
27,063,,,,,,1.6063587768590646,,
27,065,,,,,,0.4409621770832443,,
27,067,,,,,,0.6125220141144105,,
27,069,,,,,,0.6690125970514316,,
27,071,,,,,,11.22099300416404,,
27,073,,,,,,0.9230987649177811,,
27,075,,,,,,2.148855941737766,,
27,077,,,,,,Inf,,
27,079,,,,,,0.3750128745958945,,
27,081,,,,,,20.98799410606917,,
27,083,,,,,,0.4161364976731003,,
27,085,,,,,,0.7059202347320556,,
27,087,53,316,0.16772151898734178,0.1112280655485064,0.22421497242617716,0.17185147561293784,,
27,089,59,446,0.13228699551569506,0.047033769246083795,0.21754022178530633,0.3288043835718318,,
27,091,,,,,,0.8754722527355521,,
27,093,,,,,,0.3745198042585469,,
27,095,77,1305,0.05900383141762452,0.01946729565660814,0.0985403671786409,0.34187105200189755,,
27,097,,,,,,0.49679816719864667,,
27,099,,,,,,0.3897934657333013,,
27,101,,,,,,1.0133571101526981,,
27,103,,,,,,0.3880033807576177,,
27,105,,,,,,0.42782210745746435,,
27,107,,,,,,2.0367148630924166,,
27,109,561,7927,0.07077078339851142,0.037331817399860516,0.10420974939716232,0.2410697765208863,,
27,111,87,2719,0.031997057741816846,0.011212176107297692,0.052781939376336004,0.3314220804847383,,
27,113,,,,,,1.149409098773041,,
27,115,97,1359,0.07137601177336277,0.029618938592360262,0.11313308495436528,0.2984844437880413,,
27,117,,,,,,2.037514267533627,,
27,119,94,1774,0.05298759864712514,0.020605424040665753,0.08536977325358452,0.3117997055572024,,
27,121,,,,,,1.259151455515661,,
27,123,1631,28903,0.056430128360377814,0.04363354411567622,0.0692267126050794,0.11569829277912952,,
27,125,,,,,,14.526077231789207,,
27,127,,,,,,0.518403608784415,,
27,129,,,,,,2.5908700246750014,,
27,131,,,,,,0.7855298684050457,,
27,133,,,,,,0.6472613813373702,,
27,135,,,,,,0.36270534779738967,,
27,137,437,11804,0.0370213486953575,0.023032976939572014,0.05100972045114299,0.1927786160338252,,
27,139,216,8784,0.02459016393442623,0.011204862031979382,0.03797546583687308,0.2777222503568904,,
27,141,223,5450,0.04091743119266055,0.013317220693376965,0.06851764169194413,0.34415014922004106,,
27,143,,,,,,0.6778977833179864,,
27,145,468,10812,0.04328523862375139,0.02518767923067707,0.06138279801682571,0.21331633978492887,,
27,147,,,,,,0.6649657269984813,,
27,149,,,,,,0.5826928660000203,,
27,151,,,,,,0.6623073625994537,,
27,153,135,1079,0.12511584800741427,0.05457934560661029,0.19565235040821824,0.2876375135694161,,
27,155,,,,,,3.0140408445013365,,
27,157,,,,,,0.5880291677276144,,
27,159,,,,,,0.5503976533499166,,
27,161,,,,,,0.4420466251558792,,
27,163,424,14110,0.030049610205527995,0.01758407619225948,0.04251514421879651,0.21164887962940263,,
27,165,,,,,,0.3634956582277412,,
27,167,,,,,,1.455457381803571,,
27,169,317,3947,0.08031416265518115,0.02902738318179255,0.13160094212856976,0.3258046072578781,,
27,171,299,8230,0.03633049817739976,0.01850006352454899,0.05416093283025052,0.250400104417722,,
27,173,,,,,,0.9150274101258324,,
28,000,14463,171431,0.08436630481068184,0.07678161594700536,0.09195099367435833,0.04586830281171111,,
28,001,320,1663,0.19242333132892364,0.09743575020401087,0.28741091245383643,0.2518564212543526,,
28,003,,,,,,0.8631494224779929,,
28,005,,,,,,0.412044837935692,,
28,007,,,,,,0.40284087156948506,,
28,009,,,,,,2.3784757024200114,,
28,011,,,,,,0.3768200333516472,,
28,013,,,,,,1.1396508125623606,,
28,015,,,,,,0.38146908495819276,,
28,017,,,,,,1.6371893626384542,,
28,019,,,,,,1.1010055265956085,,
28,021,,,,,,0.5843869511129692,,
28,023,,,,,,1.3045881459905786,,
28,025,283,1185,0.23881856540084387,0.07749570895506064,0.4001414218466271,0.3446448130241818,,
28,027,133,1166,0.11406518010291596,0.039071994620881595,0.18905836558495032,0.33543829320259344,,
28,029,,,,,,0.5061178263620246,,
28,031,,,,,,1.6033243557022179,,
28,033,732,10316,0.07095773555641721,0.041531343809314454,0.10038412730351998,0.21158320596570207,,
28,035,,,,,,0.43738857836910183,,
28,037,,,,,,9.966809455361847,,
28,039,,,,,,0.3978125193860658,,
28,041,,,,,,0.6305348923054046,,
28,043,,,,,,1.7236872153985918,,
28,045,,,,,,0.6050454565738735,,
28,047,701,10803,0.06488938257891326,0.04092908885546859,0.08884967630235793,0.188391986007142,,
28,049,1361,13617,0.09994859366967761,0.06104033976333893,0.1388568475760163,0.19861359948515261,,
28,051,,,,,,0.4928722239789616,,
28,053,,,,,,0.45994973680348383,,
28,055,,,,,,1.9639586600790402,,
28,057,305,1690,0.1804733727810651,0.06494579085860067,0.2960009547035295,0.32660022323346416,,
28,059,847,7402,0.11442853282896515,0.07694573520332429,0.151911330454606,0.16712506808242394,,
28,061,,,,,,1.2344133418300616,,
28,063,,,,,,1.174169230125909,,
28,065,169,524,0.32251908396946566,0.11179600792838562,0.5332421600105457,0.33335011425409355,,
28,067,485,4234,0.11454888993859234,0.04001216233881304,0.18908561753837166,0.3319887488506897,,
28,069,,,,,,0.9940453575041763,,
28,071,,,,,,0.5130605139081648,,
28,073,470,3651,0.12873185428649686,0.06151606440991106,0.19594764416308266,0.2663969266602418,,
28,075,300,3597,0.08340283569641367,0.04257785082635066,0.12422782056647669,0.2497405962204365,,
28,077,,,,,,0.6600611219703421,,
28,079,,,,,,0.44676081528100703,,
28,081,,,,,,0.39462501128288385,,
28,083,,,,,,0.5203354184972715,,
28,085,,,,,,0.4308325578022831,,
28,087,,,,,,0.46068375224734326,,
28,089,,,,,,0.3521351313013043,,
28,091,,,,,,0.6349929085422658,,
28,093,,,,,,0.5119224447104189,,
28,095,,,,,,0.6177444102596366,,
28,097,,,,,,1.345833907915042,,
28,099,,,,,,0.6724571656127482,,
28,101,,,,,,1.7105656534260825,,
28,103,,,,,,Inf,,
28,105,,,,,,0.48370869182106224,,
28,107,,,,,,0.3542117597641634,,
28,109,,,,,,0.5379356037984107,,
28,111,,,,,,0.7070926513979903,,
28,113,,,,,,0.35273388539619455,,
28,115,,,,,,0.5109441167823765,,
28,117,,,,,,1.0808618298377726,,
28,119,,,,,,2.8314725848785964,,
28,121,662,8231,0.08042765156117118,0.04480992721225413,0.11604537591008823,0.22594602712554432,,
28,123,,,,,,0.35367839243471016,,
28,125,,,,,,0.9298723672439012,,
28,127,,,,,,0.5242671483239577,,
28,129,288,782,0.36828644501278773,0.17885212812424423,0.5577207619013312,0.2624320362224366,,
28,131,,,,,,1.3986340690426646,,
28,133,217,1334,0.16266866566716642,0.0629264367799096,0.26241089455442324,0.3128377065165066,,
28,135,,,,,,0.8896788674428258,,
28,137,,,,,,0.5561072121842877,,
28,139,,,,,,1.6132543593010014,,
28,141,,,,,,0.7499739636391308,,
28,143,,,,,,0.7187848501386079,,
28,145,,,,,,0.38181815270014385,,
28,147,,,,,,0.49500759311467735,,
28,149,311,2328,0.13359106529209622,0.058492935589155554,0.20868919499503688,0.28681088973759084,,
28,151,180,2631,0.06841505131128849,0.022822352559381913,0.11400775006319505,0.3400067755563101,,
28,153,,,,,,0.9971200147108598,,
28,155,,,,,,0.5818062752127433,,
28,157,,,,,,0.49413964260610604,,
28,159,,,,,,0.5091523992038616,,
28,161,,,,,,0.8362182125361202,,
28,163,,,,,,0.4254870566323355,,
29,000,23519,325365,0.07228497226192122,0.06762986313219987,0.07694008139164257,0.032856838760667334,,
29,001,,,,,,0.40321421231774923,,
29,003,,,,,,0.7332669505662212,,
29,005,,,,,,2.185215827869342,,
29,007,181,1420,0.12746478873239436,0.05400133920831804,0.2009282382564707,0.2940525942163389,,
29,009,138,1660,0.08313253012048193,0.03309795899040661,0.13316710125055725,0.30707404642089997,,
29,011,,,,,,0.46980789034092196,,
29,013,,,,,,0.4975943344853546,,
29,015,,,,,,0.41061442233765455,,
29,017,,,,,,2.7773459842998287,,
29,019,626,14503,0.04316348341722402,0.023601785838183637,0.06272518099626441,0.2312245712890581,,
29,021,472,4651,0.10148355192431735,0.054586134126038924,0.1483809697225958,0.23577469969278902,,
29,023,234,2239,0.1045109423849933,0.03804742765406985,0.17097445711591674,0.3244632162099634,,
29,025,,,,,,0.6021182579262897,,
29,027,,,,,,0.4685327403417818,,
29,029,307,1786,0.17189249720044794,0.061056754931188006,0.2827282394697079,0.32897798925230715,,
29,031,323,5216,0.061924846625766874,0.026160808327827856,0.0976888849237059,0.29466295533273823,,
29,033,,,,,,1.9029186147638302,,
29,035,,,,,,Inf,,
29,037,255,5790,0.04404145077720207,0.019181019708536827,0.06890188184586732,0.2879989913716922,,
29,039,,,,,,0.3966589747273124,,
29,041,,,,,,0.9911405606380852,,
29,043,,,,,,0.48766239975604053,,
29,045,,,,,,0.6301192043508244,,
29,047,677,12868,0.052611128380478704,0.03294150328366276,0.07228075347729465,0.19074905476277973,,
29,049,,,,,,0.3684679216316804,,
29,051,,,,,,0.44825671960558006,,
29,053,,,,,,0.4905230774909347,,
29,055,,,,,,0.6689385862208581,,
29,057,,,,,,1.0490002312810647,,
29,059,,,,,,0.40299397420796557,,
29,061,,,,,,0.6392058767485845,,
29,063,,,,,,0.9711830408765312,,
29,065,,,,,,1.4371632576364883,,
29,067,,,,,,0.6753096205995615,,
29,069,,,,,,0.40581957551755177,,
29,071,487,4971,0.09796821565077449,0.05911367897707052,0.13682275232447846,0.20234872166636889,,
29,073,,,,,,0.6732509800649741,,
29,075,,,,,,0.4728819302171865,,
29,077,1692,16748,0.1010269882971101,0.07517893936221007,0.12687503723201013,0.13053719893185997,,
29,079,,,,,,1.299665482751823,,
29,081,,,,,,0.9104148161174339,,
29,083,,,,,,0.41132981751336806,,
29,085,,,,,,2.6407374477893524,,
29,087,,,,,,3.689956004555887,,
29,089,,,,,,1.2120163152769907,,
29,091,,,,,,0.4061884280564712,,
29,093,,,,,,0.6528537121821507,,
29,095,2685,35188,0.0763044219620325,0.061979939237156445,0.09062890468690857,0.09577963328448652,,
29,097,336,6644,0.050571944611679714,0.025538821776235704,0.07560506744712372,0.25255112384397777,,
29,099,413,10819,0.038173583510490806,0.02139703683585914,0.05495013018512247,0.22422475968873845,,
29,101,199,3892,0.051130524152106886,0.024796418741533568,0.0774646295626802,0.2627739161571925,,
29,103,,,,,,2.6769388565041647,,
29,105,228,1963,0.11614875191034131,0.05209579301927769,0.18020171080140493,0.28136403129063253,,
29,107,,,,,,0.4248052567994792,,
29,109,183,2125,0.08611764705882353,0.03558758349162926,0.13664771062601783,0.299365409502308,,
29,111,,,,,,0.5305035146031908,,
29,113,516,3214,0.16054760423148726,0.07162273191224694,0.24947247655072757,0.282594268741139,,
29,115,,,,,,1.3544107879915261,,
29,117,,,,,,0.39380211667237996,,
29,119,171,1249,0.13690952762209768,0.057216104561051334,0.21660295068314403,0.2969837850675704,,
29,121,,,,,,0.39378801396468555,,
29,123,,,,,,1.708418314036554,,
29,125,,,,,,2.0545061000511153,,
29,127,169,1515,0.11155115511551156,0.03951601690349328,0.18358629332752985,0.32946876703057504,,
29,129,,,,,,1.489131515378429,,
29,131,,,,,,0.5139094055278266,,
29,133,,,,,,0.8148781540437531,,
29,135,,,,,,0.9019098497152537,,
29,137,,,,,,0.4521338545896876,,
29,139,,,,,,1.1246063397778543,,
29,141,375,1032,0.3633720930232558,0.18632740859592958,0.540416777450582,0.24858518956326622,,
29,143,,,,,,0.3577823078079487,,
29,145,373,2943,0.12674142031940197,0.07293486040774122,0.18054798023106272,0.21660106393283576,,
29,147,,,,,,0.41631658237398916,,
29,149,90,311,0.28938906752411575,0.0971072346694003,0.4816709003788312,0.3390002835477126,,
29,151,,,,,,1.2337361469560195,,
29,153,,,,,,0.530137233582853,,
29,155,,,,,,0.4714315571512274,,
29,157,,,,,,0.80223304042879,,
29,159,125,2485,0.05030181086519115,0.01993301103905807,0.08067061069132422,0.3080263982364927,,
29,161,,,,,,0.5304144995348721,,
29,163,,,,,,0.5105608627402257,,
29,165,,,,,,0.4484017310736645,,
29,167,110,1980,0.05555555555555555,0.019301368957514352,0.09180974215359675,0.3329466116146641,,
29,169,918,6487,0.14151379682441806,0.08210361271263536,0.20092398093620076,0.21419337975920055,,
29,171,,,,,,Inf,,
29,173,,,,,,0.6390350219222359,,
29,175,117,1165,0.10042918454935622,0.031650420555221714,0.16920794854349072,0.34941243700142466,,
29,177,,,,,,0.7949579614660011,,
29,179,,,,,,1.5612140316898855,,
29,181,,,,,,0.87622713309646,,
29,183,702,20741,0.03384600549635987,0.022272197586236768,0.04541981340648297,0.17446679302856508,,
29,185,,,,,,0.5600857081776419,,
29,186,,,,,,4.487834405179449,,
29,187,,,,,,0.3992058169487987,,
29,189,3050,50969,0.05984029508132394,0.04770179411339712,0.07197879604925077,0.10349402071499872,,
