statecode,countycode,v058_numerator,v058_denominator,v058_rawvalue,v058_cilow,v058_cihigh,v058_flag_CT
49,035,8195,1185238,0.00691422313493155,,,
49,037,14518,14518,1,,,
49,039,23388,28437,0.8224496254879207,,,
49,041,13129,21522,0.6100269491682929,,,
49,043,18909,42357,0.44641971811034775,,,
49,045,14356,72698,0.19747448347960053,,,
49,047,15945,35620,0.44764177428411006,,,
49,049,27887,659399,0.0422915412367929,,,
49,051,9692,34788,0.27860181671840867,,,
49,053,26800,180279,0.1486584682630811,,,
49,055,2486,2486,1,,,
49,057,14662,262223,0.05591424093233622,,,
50,000,417227,643077,0.6487978888997741,,,
50,001,31209,37363,0.8352915986403662,,,
50,003,23588,37347,0.6315902214367954,,,
50,005,25350,30233,0.838487745179109,,,
50,007,43874,168323,0.2606536242818866,,,
50,009,5920,5920,1,,,
50,011,38578,49946,0.7723941857205783,,,
50,013,7293,7293,1,,,
50,015,25945,25945,1,,,
50,017,29277,29277,1,,,
50,019,27393,27393,1,,,
50,021,41022,60572,0.677243610909331,,,
50,023,39793,59807,0.6653568980219706,,,
50,025,32566,45905,0.7094216316305413,,,
50,027,45419,57753,0.7864353366924662,,,
51,000,2103080,8631393,0.2436547611723855,,,
51,001,30190,33413,0.9035405381139078,,,
51,003,45379,112395,0.4037457182258997,,,
51,005,8089,15223,0.5313670104447218,,,
51,007,13265,13265,1,,,
51,009,19525,31307,0.623662439709969,,,
51,011,16119,16119,1,,,
51,013,0,238643,0,,,
51,015,65294,77487,0.8426445726379909,,,
51,017,4209,4209,1,,,
51,019,56207,79462,0.7073443910296746,,,
51,021,6270,6270,1,,,
51,023,19969,33596,0.5943862364567211,,,
51,025,15849,15849,1,,,
51,027,20355,20355,1,,,
51,029,16824,16824,1,,,
51,031,31666,55696,0.5685507038207411,,,
51,033,30887,30887,1,,,
51,035,28463,29155,0.976264791630938,,,
51,036,6773,6773,1,,,
51,037,11529,11529,1,,,
51,041,29277,364548,0.08031041179762335,,,
51,043,14783,14783,1,,,
51,045,4892,4892,1,,,
51,047,29989,52552,0.5706538285888263,,,
51,049,9027,9675,0.9330232558139535,,,
51,051,14124,14124,1,,,
51,053,20028,27947,0.7166422156224281,,,
51,057,10599,10599,1,,,
51,059,17735,1150309,0.015417596489291138,,,
51,061,41927,72972,0.5745628460231321,,,
51,063,15476,15476,1,,,
51,065,17424,27249,0.6394363095893427,,,
51,067,49066,54477,0.9006736788002276,,,
51,069,36028,91419,0.39409750708277275,,,
51,071,16787,16787,1,,,
51,073,28093,38711,0.7257110382061946,,,
51,075,22929,24727,0.927285962712824,,,
51,077,15316,15333,0.9988912802452227,,,
51,079,20552,20552,1,,,
51,081,9999,11391,0.8777982617856203,,,
51,083,26609,34022,0.7821115748633237,,,
51,085,40700,109979,0.37007064985133525,,,
51,087,12353,334389,0.03694200467120629,,,
51,089,33149,50948,0.6506437936719792,,,
51,091,2232,2232,1,,,
51,093,22567,38606,0.5845464435579961,,,
51,095,11082,78254,0.14161576405039997,,,
51,097,6608,6608,1,,,
51,099,26723,26723,1,,,
51,101,17810,17810,1,,,
51,103,10919,10919,1,,,
51,105,22173,22173,1,,,
51,107,50290,420959,0.11946531609966766,,,
51,109,37596,37596,1,,,
51,111,11936,11936,1,,,
51,113,13837,13837,1,,,
51,115,8533,8533,1,,,
51,117,25243,30319,0.8325802302186748,,,
51,119,10625,10625,1,,,
51,121,26012,99721,0.2608477652650896,,,
51,125,14775,14775,1,,,
51,127,22945,22945,1,,,
51,131,12282,12282,1,,,
51,133,11839,11839,1,,,
51,135,15642,15642,1,,,
51,137,20550,36254,0.5668340045236387,,,
51,139,18967,23709,0.7999915643848328,,,
51,141,17608,17608,1,,,
51,143,53883,60501,0.890613378291268,,,
51,145,29754,30333,0.9809118781525071,,,
51,147,14581,21849,0.6673531969426518,,,
51,149,21099,43010,0.4905603348058591,,,
51,153,22157,482204,0.04594943219052517,,,
51,155,14396,33800,0.4259171597633136,,,
51,157,7348,7348,1,,,
51,159,8923,8923,1,,,
51,161,18814,96929,0.19410083669490039,,,
51,163,20403,22650,0.9007947019867549,,,
51,165,49652,83757,0.5928101531812267,,,
51,167,25623,25781,0.993871455723207,,,
51,169,21211,21576,0.9830830552465702,,,
51,171,30762,44186,0.6961933644140678,,,
51,173,22519,29800,0.7556711409395973,,,
51,175,17680,17996,0.9824405423427428,,,
51,177,44867,140032,0.32040533592321757,,,
51,179,29262,156927,0.18646886769007245,,,
51,181,6561,6561,1,,,
51,183,10829,10829,1,,,
51,185,21142,40429,0.5229414529174602,,,
51,187,24534,40727,0.602401355366219,,,
51,191,37309,53935,0.6917400574765922,,,
51,193,14502,18477,0.7848676733235915,,,
51,195,23624,36130,0.6538610572931082,,,
51,197,21136,28290,0.7471191233651467,,,
51,199,4948,70045,0.07064030266257405,,,
51,510,0,159467,0,,,
51,520,176,17219,0.010221267204831871,,,
51,530,145,6641,0.021834061135371178,,,
51,540,0,46553,0,,,
51,550,19286,249422,0.077322770244806,,,
51,570,0,18170,0,,,
51,580,37,5737,0.00644936377897856,,,
51,590,1374,42590,0.03226109415355717,,,
51,595,287,5766,0.049774540409295874,,,
51,600,0,24146,0,,,
51,610,0,14658,0,,,
51,620,323,8180,0.03948655256723716,,,
51,630,0,27982,0,,,
51,640,662,6720,0.09851190476190476,,,
51,650,433,137148,0.0031571732726689418,,,
51,660,322,51814,0.006214536611726561,,,
51,670,8,23033,3.473277471454001e-4,,,
51,678,0,7320,0,,,
51,680,1277,79009,0.01616271563999038,,,
51,683,0,42772,0,,,
51,685,0,17219,0,,,
51,690,11,13485,8.157211716722285e-4,,,
51,700,696,186247,0.00373697294453065,,,
51,710,0,238005,0,,,
51,720,365,3687,0.09899647409818281,,,
51,730,906,33458,0.02707872556638173,,,
51,735,1107,12460,0.08884430176565009,,,
51,740,0,97915,0,,,
51,750,674,16070,0.04194150591163659,,,
51,760,0,226610,0,,,
51,770,4,100011,3.9995600483946766e-5,,,
51,775,0,25346,0,,,
51,790,552,25750,0.021436893203883495,,,
51,800,25520,94324,0.27055680420677664,,,
51,810,8338,459470,0.018146995451280824,,,
51,820,522,22196,0.02351775094611642,,,
51,830,18,15425,0.001166936790923825,,,
51,840,0,28120,0,,,
53,000,1281246,7705281,0.1662815411923329,,,
53,001,9748,20613,0.4729054480182409,,,
53,003,1618,22285,0.07260489118240969,,,
53,005,25122,206873,0.12143682355841506,,,
53,007,26592,79074,0.3362925866909477,,,
53,009,27846,77155,0.3609098567818029,,,
53,011,67852,503311,0.13481127970578827,,,
53,013,3952,3952,1,,,
53,015,36515,110730,0.329766097715163,,,
53,017,10898,42938,0.25380781592062973,,,
53,019,7178,7178,1,,,
53,021,11073,96749,0.11445079535705796,,,
53,023,2286,2286,1,,,
53,025,44476,99123,0.44869505563794476,,,
53,027,29585,75636,0.3911497170659474,,,
53,029,41501,86857,0.47780835165847313,,,
53,031,17563,32977,0.5325833156442369,,,
53,033,74771,2269675,0.03294348309780035,,,
53,035,48428,275611,0.17571141935554097,,,
53,037,18973,44337,0.42792701355526985,,,
53,039,18122,22735,0.7970969870244117,,,
53,041,49436,82149,0.6017845621979574,,,
53,043,10876,10876,1,,,
53,045,45678,65726,0.6949761129537778,,,
53,047,33939,42104,0.8060754322629679,,,
53,049,14702,23365,0.6292317569013481,,,
53,051,13401,13401,1,,,
53,053,62468,921130,0.06781670339691466,,,
53,055,14246,17788,0.8008769957274567,,,
53,057,44169,129523,0.3410127930946627,,,
53,059,12036,12036,1,,,
53,061,97666,827957,0.1179602322342827,,,
53,063,78884,539339,0.1462605151861816,,,
53,065,41387,46445,0.8910969964474109,,,
53,067,62903,294793,0.2133802363014047,,,
53,069,4422,4422,1,,,
53,071,12675,62584,0.2025278026332609,,,
53,073,64849,226847,0.28587109373278025,,,
53,075,15282,47973,0.31855418673003566,,,
53,077,78128,256728,0.3043220840734162,,,
54,000,992859,1793716,0.5535207357240499,,,
54,001,15465,15465,1,,,
54,003,39584,122076,0.32425702021691405,,,
54,005,21809,21809,1,,,
54,007,12447,12447,1,,,
54,009,9391,22559,0.4162861828981781,,,
54,011,20784,94350,0.22028616852146263,,,
54,013,6229,6229,1,,,
54,015,8051,8051,1,,,
54,017,7808,7808,1,,,
54,019,25488,40488,0.6295198577356254,,,
54,021,7408,7408,1,,,
54,023,10976,10976,1,,,
54,025,25750,32977,0.7808472571792462,,,
54,027,23093,23093,1,,,
54,029,9578,29095,0.32919745660766453,,,
54,031,14299,14299,1,,,
54,033,29187,65921,0.4427572397263391,,,
54,035,27791,27791,1,,,
54,037,35601,57701,0.6169910400166375,,,
54,039,53097,180745,0.29376746244709395,,,
54,041,12603,17033,0.7399166324194211,,,
54,043,20463,20463,1,,,
54,045,23746,32567,0.7291429975128197,,,
54,047,19111,19111,1,,,
54,049,24438,56205,0.43480117427275156,,,
54,051,14970,30591,0.4893596155732078,,,
54,053,17491,25453,0.6871881507091502,,,
54,055,24947,59664,0.4181248323947439,,,
54,057,18648,26938,0.6922562922265943,,,
54,059,23568,23568,1,,,
54,061,28202,105822,0.2665041295760806,,,
54,063,12376,12376,1,,,
54,065,17063,17063,1,,,
54,067,24604,24604,1,,,
54,069,13990,42425,0.3297583971714791,,,
54,071,6143,6143,1,,,
54,073,7653,7653,1,,,
54,075,7869,7869,1,,,
54,077,34216,34216,1,,,
54,079,19495,57440,0.3393976323119777,,,
54,081,32123,74591,0.43065517287608424,,,
54,083,16823,27932,0.6022841185736789,,,
54,085,8444,8444,1,,,
54,087,14028,14028,1,,,
54,089,11959,11959,1,,,
54,091,11445,16705,0.6851242143070937,,,
54,093,6762,6762,1,,,
54,095,8313,8313,1,,,
54,097,15269,23816,0.6411236143768895,,,
54,099,23319,38982,0.5981991688471602,,,
54,101,8378,8378,1,,,
54,103,9013,14442,0.6240825370447306,,,
54,105,5194,5194,1,,,
54,107,24975,84296,0.29627740343551295,,,
54,109,21382,21382,1,,,
55,000,1940027,5893718,0.3291686164828382,,,
55,001,20654,20654,1,,,
55,003,8802,16027,0.5491982279902664,,,
55,005,36555,46711,0.7825779794909122,,,
55,007,16220,16220,1,,,
55,009,44584,268740,0.16590012651633548,,,
55,011,13317,13317,1,,,
55,013,16526,16526,1,,,
55,015,27600,52442,0.5262957171732581,,,
55,017,41450,66297,0.6252168273074197,,,
55,019,34659,34659,1,,,
55,021,38745,58490,0.6624209266541289,,,
55,023,10152,16113,0.6300502699683486,,,
55,025,76235,561504,0.1357692910469026,,,
55,027,49066,89396,0.5488612465882142,,,
55,029,20637,30066,0.6863899421273199,,,
55,031,17104,44295,0.38613839033750985,,,
55,033,28418,45440,0.6253961267605633,,,
55,035,25082,105710,0.2372717812884306,,,
55,037,4558,4558,1,,,
55,039,37763,104154,0.3625688883768266,,,
55,041,9179,9179,1,,,
55,043,40100,51938,0.7720743963957025,,,
55,045,26368,37093,0.7108618876877039,,,
55,047,13816,19018,0.7264696603218004,,,
55,049,18811,23709,0.7934117845543887,,,
55,051,4121,6137,0.6715007332572919,,,
55,053,16730,21145,0.7912035942303145,,,
55,055,37781,84900,0.44500588928150764,,,
55,057,26718,26718,1,,,
55,059,22130,169151,0.13082985025214158,,,
55,061,20563,20563,1,,,
55,063,21873,120784,0.18109186647238046,,,
55,065,16611,16611,1,,,
55,067,11420,19491,0.5859114463085526,,,
55,069,18896,28415,0.6650008798169981,,,
55,071,34801,81359,0.4277461620718052,,,
55,073,59882,138013,0.433886662850601,,,
55,075,25442,41872,0.6076136797860145,,,
55,077,15592,15592,1,,,
55,078,4255,4255,1,,,
55,079,2602,939489,0.0027695907030311157,,,
55,081,26271,46274,0.5677270173315468,,,
55,083,38965,38965,1,,,
55,085,28107,37845,0.7426872770511296,,,
55,087,48426,190705,0.25393146482787554,,,
55,089,22246,91503,0.2431177119875851,,,
55,091,7318,7318,1,,,
55,093,29529,42212,0.6995404150478537,,,
55,095,44977,44977,1,,,
55,097,25762,70377,0.36605709251602087,,,
55,099,14054,14054,1,,,
55,101,28368,197727,0.14347054271798995,,,
55,103,12380,17304,0.7154415164123902,,,
55,105,32801,163687,0.20038854643313153,,,
55,107,14188,14188,1,,,
55,109,59852,93536,0.6398819705781731,,,
55,111,29399,65763,0.4470446907835713,,,
55,113,18074,18074,1,,,
55,115,28652,40881,0.7008634818130672,,,
55,117,34654,118034,0.2935933714014606,,,
55,119,15799,19913,0.7934012956360167,,,
55,121,30760,30760,1,,,
55,123,26670,30714,0.8683336589177574,,,
55,125,23047,23047,1,,,
55,127,39296,106478,0.3690527620729165,,,
55,129,16623,16623,1,,,
55,131,52460,136761,0.38358888864515467,,,
55,133,61892,406978,0.15207701644806354,,,
55,135,32974,51812,0.6364162742221879,,,
55,137,24433,24520,0.9964518760195759,,,
55,139,29905,171730,0.17413963780352879,,,
55,141,26327,74207,0.3547778511461183,,,
56,000,219101,576851,0.3798225191600604,,,
56,001,4805,37066,0.1296336265040738,,,
56,003,11521,11521,1,,,
56,005,12604,47026,0.26802194530685153,,,
56,007,6837,14537,0.470317121827062,,,
56,009,7253,13751,0.5274525489055342,,,
56,011,7181,7181,1,,,
56,013,21023,39234,0.5358362644644951,,,
56,015,6062,12498,0.4850376060169627,,,
56,017,4621,4621,1,,,
56,019,3931,8447,0.46537232153427255,,,
56,021,21262,100512,0.21153693091372175,,,
56,023,19581,19581,1,,,
56,025,12204,79955,0.15263585766993934,,,
56,027,2467,2467,1,,,
56,029,13140,29624,0.44355927626248987,,,
56,031,8605,8605,1,,,
56,033,11491,30921,0.37162446233951035,,,
56,035,8728,8728,1,,,
56,037,4546,42272,0.10754163512490537,,,
56,039,12571,23331,0.5388110239595388,,,
56,041,9034,20450,0.441760391198044,,,
56,043,2796,7685,0.363825634352635,,,
56,045,6838,6838,1,,,
