statecode,countycode,v155_race_AIAN,v155_race_asian,v155_race_black,v155_race_hispanic,v155_race_white,v155_race_flag_CT
55,000,0.43,0.51,0.4,0.39,0.53,
55,001,,,,,0.24,
55,003,0.53,,,,0.53,
55,005,0.31,,,0.23,0.33,
55,007,0.59,,,,0.52,
55,009,0.49,0.48,0.35,0.28,0.57,
55,011,,,,,0.4,
55,013,0.4,,,,0.25,
55,015,,,,,0.53,
55,017,,,,,0.52,
55,019,,,,0.33,0.29,
55,021,0.17,0.6,0.41,0.23,0.54,
55,023,,,,,0.41,
55,025,0.52,0.6,0.48,0.49,0.7,
55,027,,0.5,0.27,0.4,0.54,
55,029,,,,,0.31,
55,031,0.52,,0.41,,0.48,
55,033,,0.47,,,0.53,
55,035,0.45,0.49,0.32,0.44,0.59,
55,037,,,,,0.34,
55,039,,0.58,0.26,0.49,0.56,
55,041,0.3,,,,0.29,
55,043,,,,,0.42,
55,045,,,,,0.58,
55,047,,,,,0.53,
55,049,,,,,0.46,
55,051,,,,,0.33,
55,053,0.11,,,,0.52,
55,055,,0.69,0.08,0.4,0.54,
55,057,,,,,0.29,
55,059,,0.48,0.45,0.39,0.55,
55,061,,,,,0.37,
55,063,0.46,0.48,0.47,0.49,0.63,
55,065,,,,,0.4,
55,067,,,,,0.33,
55,069,,,,,0.46,
55,071,,0.56,0.23,0.27,0.58,
55,073,0.73,0.43,0.26,0.37,0.52,
55,075,,,,,0.37,
55,077,,,,,0.46,
55,078,0.52,,,,0.54,
55,079,0.43,0.48,0.38,0.37,0.56,
55,081,0.16,0.53,0.33,0.29,0.42,
55,083,0.44,,,,0.33,
55,085,0.36,,,,0.47,
55,087,0.45,0.39,0.28,0.33,0.57,
55,089,,0.67,0.48,0.42,0.6,
55,091,,,,,0.46,
55,093,,,,,0.53,
55,095,0.31,,,,0.22,
55,097,,0.42,,0.52,0.56,
55,099,,,,,0.25,
55,101,,0.57,0.41,0.45,0.56,
55,103,,,,,0.49,
55,105,,0.51,0.41,0.37,0.56,
55,107,,,,,0.24,
55,109,,0.61,0.23,0.25,0.51,
55,111,0.12,0.25,0.46,0.54,0.52,
55,113,0.35,,,,0.37,
55,115,0.55,,,,0.37,
55,117,,0.48,0.2,0.44,0.59,
55,119,,,,,0.22,
55,121,,,,0.2,0.43,
55,123,,,,,0.36,
55,125,0.4,,,,0.43,
55,127,,0.42,0.51,0.45,0.57,
55,129,0.28,,,,0.3,
55,131,,0.61,0.36,0.39,0.59,
55,133,0.75,0.56,0.46,0.44,0.6,
55,135,,,,0.21,0.46,
55,137,,,,0.37,0.48,
55,139,0.49,0.47,0.32,0.37,0.56,
55,141,0.09,0.27,0.3,0.24,0.39,
56,000,0.24,0.47,0.28,0.35,0.4,
56,001,,0.53,0.33,0.4,0.51,
56,003,,,,0.09,0.24,
56,005,0.37,0.42,,0.4,0.38,
56,007,,,,0.31,0.32,
56,009,,,,0.26,0.34,
56,011,,,,,0.36,
56,013,0.21,0.67,,0.34,0.4,
56,015,,,,0.15,0.23,
56,017,,,,,0.41,
56,019,,,,,0.39,
56,021,0.46,0.5,0.28,0.41,0.44,
56,023,,,,0.63,0.36,
56,025,0.28,0.49,0.38,0.31,0.43,
56,027,,,,,0.08,
56,029,,0.21,,0.3,0.4,
56,031,,,,0.22,0.33,
56,033,0.46,0.6,,0.3,0.43,
56,035,,,,,0.4,
56,037,0.2,0.65,0.27,0.35,0.39,
56,039,,0.5,,0.32,0.56,
56,041,,,,0.19,0.36,
56,043,,,,0.35,0.34,
56,045,,,,,0.26,
